Instr_resp_2.keys,Instr_resp_2.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracy,respcorrs,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,trial_type,participant,date,expName,psychopyVersion,OS,frameRate,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,task_resp_3.keys,task_resp_3.corr,task_resp_3.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,list,key_resp.keys,key_resp.rt
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/gong.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.432845,0,30,30,30,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,up,stimuli/objects/exitsign.jpg,1,2,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.658255,0,31,31,31,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,left,stimuli/objects/zebra.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.37628,0,32,32,32,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/apron.jpg,1,2,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.88853,0,33,33,33,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/dalmatian.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.55361,0,34,34,34,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/butterfly2.jpg,1,2,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.71238,0,35,35,35,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/whiteout.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.517955,0,36,36,36,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/star.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.63592,0,37,37,37,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,right,stimuli/objects/golfball.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,1.11477,0,38,38,38,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/skateboard.jpg,1,2,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.46461,0,39,39,39,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,right,stimuli/objects/crab01.jpg,1,2,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.456285,0,40,40,40,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/snowman.jpg,1,2,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.83676,0,41,41,41,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,,,,,,,,0,0,0,0,1,condition_files/tasklistAplus1.csv,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,right,stimuli/objects/cork02.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,0,0.4463,0,0,0,0,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,right,stimuli/objects/trombone.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,0,0.781565,0,1,1,1,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,up,stimuli/objects/electricguitar01.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,0,0.59303,0,2,2,2,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,right,stimuli/objects/hockeypuck.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,0,1.689215,0,3,3,3,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/windshieldwiper02.jpg,0,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,0,0.46759,0,4,4,4,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,left,stimuli/objects/sailboat.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,1.03229,0,5,5,5,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/surfboard.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,1.00815,0,6,6,6,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,up,stimuli/objects/desktopcomputer.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.442635,0,7,7,7,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/baseballglove.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,1.553955,0,8,8,8,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/bolt01a.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,1.92374,0,9,9,9,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/spicerack.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.72363,0,10,10,10,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,down,stimuli/objects/hockeystick.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,1.312015,0,11,11,11,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/ipad02.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.407265,0,12,12,12,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,left,stimuli/objects/locomotive.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.86083,0,13,13,13,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/lintroller.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,right,1,0.641405,0,14,14,14,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/butterfly2.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,1.93576,0,15,15,15,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/coffeemachine.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.482755,0,16,16,16,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,down,stimuli/objects/lightswitch01.jpg,0,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,0,1.18072,0,17,17,17,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/asianelephant.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,1.26918,0,18,18,18,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/showerhead01.jpg,1,3,stimuli/grey_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,1,0.88176,0,19,19,19,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/snowshovel.jpg,1,3,stimuli/white_butterfly.png,0,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,up,1,0.78644,0,20,20,20,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/shower.jpg,0,3,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,0,1.0875,0,21,21,21,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/hulahoop.jpg,1,3,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.686885,0,22,22,22,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/gps.jpg,1,3,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,1.593215,0,23,23,23,1,,,,,,,,
,,,,,1,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/treadmill.jpg,1,3,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,1,0.36861,0,24,24,24,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/sausage.jpg,0,3,stimuli/white_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,,0,,0,25,25,25,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/barrel01.jpg,0,3,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,down,0,1.473525,0,26,26,26,1,,,,,,,,
,,,,,0,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/tie02.jpg,1,3,stimuli/grey_butterfly.png,1,4,2020-12-18_15h03.19.814,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,Win32,60,,,,,left,0,2.294115,0,27,27,27,1,,,,,,,,
