Instr_resp_2.keys,Instr_resp_2.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracy,respcorrs,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,trial_type,participant,date,expName,psychopyVersion,OS,frameRate,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,task_resp_3.keys,task_resp_3.corr,task_resp_3.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,list,key_resp.keys,key_resp.rt
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/christmaslights.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,0.87,0,29,29,29,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/granolabar01.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.683,0,30,30,30,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,up,stimuli/objects/shower.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,0.691,0,31,31,31,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,left,stimuli/objects/sandcastle.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.136,0,32,32,32,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/cookingpot.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.208,0,33,33,33,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,right,stimuli/objects/baseballglove.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.949,0,34,34,34,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,right,stimuli/objects/candycane01a.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.832,0,35,35,35,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/windturbine.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.657,0,36,36,36,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/desktopcomputer.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.955,0,37,37,37,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,right,stimuli/objects/butterfly5.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.993,0,38,38,38,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/scalpel.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,1.286,0,39,39,39,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,right,stimuli/objects/footballhelmet.jpg,1,2,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.625,0,40,40,40,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/seaturtle.jpg,1,2,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,0.767,0,41,41,41,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,,,,,,,,,0,0,0,0,1,condition_files/tasklistAplus2.csv,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,right,stimuli/objects/callbell.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,0.621,0,0,0,0,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,right,stimuli/objects/polarbear.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,1.526,0,1,1,1,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,up,stimuli/objects/shovel01.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,0,0.794,0,2,2,2,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,right,stimuli/objects/greywolf.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.951,0,3,3,3,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/dogsled.jpg,0,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.803,0,4,4,4,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,left,stimuli/objects/giraffe.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,0,1.274,0,5,5,5,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/ironingboard01.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,,0,,0,6,6,6,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,up,stimuli/objects/barn.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,0.669,0,7,7,7,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/showerhead01.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.978,0,8,8,8,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/dreamcatcher.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.73,0,9,9,9,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/golfball.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.095,0,10,10,10,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,down,stimuli/objects/wheelchair.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.127,0,11,11,11,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/waterfountain02.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.692,0,12,12,12,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,left,stimuli/objects/fluorescentlightbulb.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.022,0,13,13,13,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/frisbee.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,0.895,0,14,14,14,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/trophy01.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,1.11,0,15,15,15,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/butterfly3.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,2.396,0,16,16,16,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,down,stimuli/objects/soccerball.jpg,0,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,0,1.012,0,17,17,17,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/mirror02.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.77,0,18,18,18,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/jeans01.jpg,1,3,stimuli/grey_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,1.852,0,19,19,19,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/cashregister01.jpg,1,3,stimuli/white_butterfly.png,0,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,1.305,0,20,20,20,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/cremebrulee.jpg,0,3,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,0.601,0,21,21,21,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/salmon.jpg,1,3,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,0,1.226,0,22,22,22,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/jackrabbit.jpg,1,3,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.824,0,23,23,23,1,,,,,,,,
,,,,,1,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/sausage.jpg,1,3,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.473,0,24,24,24,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/lightswitch01.jpg,0,3,stimuli/white_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,1.033,0,25,25,25,1,,,,,,,,
,,,,,0,"[0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/cannon.jpg,0,3,stimuli/grey_butterfly.png,1,5,2020-12-18_16h20.43.465,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,0.731,0,26,26,26,1,,,,,,,,
