"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","P1","P2","P3","P4","Prob","Delta","uncertainty","uncertainty2","CPP","Delta1","Delta2","Delta3","Delta4"
3,2,3,"yellow_flower",4,1,0.755102040816326,0.682,64,3,13,0,1,1,"balcony02.jpg",4,0,0,0.142715821010278,0.857241312970995,0.0555901511440794,0.0555901511440794,0.106532133516218,0.782287564195623,0.782287564195623,NA,0.887704373423677,0.751918833721647,0.556160076238326,0,0,-0.197411158009761,0.197470452279564
3,2,4,"yellow_flower",4,1,0.76,0.54,65,3,14,0,1,1,"cashregister01.jpg",4,0,0,0.103174540750278,0.896794469820767,0.0488935449862722,0.0488935449862722,0.0782471916639018,0.823965718363554,0.823965718363554,NA,0.872137825400741,0.654038299418594,0.644578134799321,0,0,-0.142715821010278,0.142758687029005
3,1,3,"green_flower",2,1,0.764705882352941,0.491,66,3,15,0,1,1,"doubledoors.jpg",2,0.0745948952465064,0.925388908505354,0,0,0.0621561912825654,0.849359569718474,0.0442421194994805,0.0442421194994805,0.849359569718474,NA,0.8622697155193,0.587254373485697,0.699841025099898,-0.103183126775897,0.103205530179233,0,0
3,1,3,"green_flower",2,1,0.769230769230769,0.624,67,3,16,0,1,1,"butterfly3.jpg",2,0.053927406260159,0.946060884873565,0,0,0.0524598027657496,0.865483106744166,0.0410285452450421,0.0410285452450421,0.865483106744166,NA,0.85587622830218,0.541718568318595,0.735106359142833,-0.0745948952465064,0.0746110914946455,0,0
3,1,4,"blue_flower",2,0,0.754716981132076,0.838,68,3,17,0,1,1,"waterfountain02.jpg",1,0.0389861147513902,0.961005420476504,0,0,0.0463395789924432,0.876068696861609,0.0387958620729739,0.0387958620729739,0.0463395789924432,NA,0.851630627772761,0.51038711844861,0.758222657481098,-0.053927406260159,0.0539391151264347,0,0
3,2,3,"yellow_flower",4,1,0.759259259259259,1.375,69,3,18,0,1,1,"panda.jpg",4,0,0,0.0745886880913093,0.925388908505354,0.0442421972929382,0.0442421972929382,0.0621545422179745,0.849361063196149,0.849361063196149,NA,0.862269134152133,0.587250521164252,0.699844398586447,0,0,-0.103174540750278,0.103205530179233
3,1,5,"green_flower",2,1,0.763636363636364,1.566,70,3,19,1,1,1,"greywolf.jpg",2,0.0281845029979027,0.971809377505546,0,0,0.0423358168704484,0.883199336877217,0.0372324231261673,0.0372324231261673,0.883199336877217,NA,0.84875091811194,0.488600397873384,0.773743292127061,-0.0389861147513902,0.0389945795234957,0,0
3,1,3,"yellow_flower",2,0,0.75,2.1,71,3,20,1,1,1,"forklift.jpg",4,0.0203756187120559,0.979619957277755,0,0,0.0396453904916997,0.888095522456264,0.0361295435260183,0.0361295435260183,0.0361295435260183,NA,0.846764882112896,0.473308951339742,0.784365376516998,-0.0281845029979027,0.0281906224944544,0,0
3,2,4,"green_flower",4,0,0.736842105263158,0.684,72,3,21,1,1,1,"barrel01.jpg",2,0,0,0.0539229188782955,0.946060884873565,0.0410285892637568,0.0410285892637568,0.0524587861686153,0.865484035303871,0.0410285892637568,NA,0.855875860118502,0.541715986969662,0.735108440404989,0,0,-0.0745886880913093,0.0746110914946455
3,2,2,"yellow_flower",4,1,0.741379310344828,0.567,73,3,22,1,1,1,"fingerprint.jpg",4,0,0,0.0389828706572201,0.961005420476504,0.0387958886534994,0.0387958886534994,0.0463389256033005,0.876069297089701,0.876069297089701,NA,0.851630387162413,0.510385363550277,0.75822399045102,0,0,-0.0539229188782955,0.0539391151264347
3,2,4,"yellow_flower",4,1,0.745762711864407,1.852,74,3,23,1,1,1,"bacon.jpg",4,0,0,0.0281821577223489,0.971809377505546,0.0372324399744845,0.0372324399744845,0.0423353835107977,0.883199736540233,0.883199736540233,NA,0.848750756799976,0.488599188056262,0.773744172380611,0,0,-0.0389828706572201,0.0389945795234957
3,1,3,"green_flower",2,1,0.75,1.563,75,3,24,1,1,1,"witchhat.jpg",2,0.0147302877020743,0.98526651401748,0,0,0.0378012709646272,0.891505114496162,0.0353468072696056,0.0353468072696056,0.891505114496162,NA,0.845377830769805,0.462495608131981,0.7917417004309,-0.0203756187120559,0.0203800427222454,0,0
3,1,5,"yellow_flower",2,0,0.737704918032787,0.865,76,3,25,1,2,1,"hotdog.jpg",4,0.0106490693044574,0.989348618540423,0,0,0.0365187144701245,0.893904017019782,0.034788634255047,0.034788634255047,0.034788634255047,NA,0.844400014997261,0.454804673075509,0.796920003041799,-0.0147302877020743,0.0147334859825197,0,0
3,2,5,"yellow_flower",4,1,0.741935483870968,1.447,77,3,26,1,2,1,"jeans01.jpg",4,0,0,0.0203739232256937,0.979619957277755,0.0361295545943831,0.0361295545943831,0.0396450962849633,0.888095794526271,0.888095794526271,NA,0.846764771807934,0.47330810750019,0.784365971748091,0,0,-0.0281821577223489,0.0281906224944544
3,1,3,"green_flower",2,1,0.746031746031746,0.486,78,3,27,1,2,1,"shovel01.jpg",2,0.00769860571258003,0.992299722745044,0,0,0.0356171908285248,0.895604496018888,0.0343891565762937,0.0343891565762937,0.895604496018888,NA,0.843705941892801,0.449310707956782,0.800584456652261,-0.0106490693044574,0.0106513814595766,0,0
3,1,1,NA,2,0,0.734375,NA,79,3,28,1,2,1,"skihelmet01.jpg",NA,0.00556560655427058,0.994433185025978,0,0,0.0349785819563558,0.896816454487105,0.0341024817782696,0.0341024817782696,NA,NA,0.843210795290418,0.445373448367728,0.80319284874237,-0.00769860571258003,0.00770027725495614,0,0
3,2,2,"yellow_flower",4,1,0.738461538461539,1.019,80,3,29,1,2,1,"duck01.jpg",4,0,0,0.0147290619723302,0.98526651401748,0.0353468147338479,0.0353468147338479,0.0378010677755696,0.891505302756735,0.891505302756735,NA,0.845377754214004,0.462495014123205,0.791742110176126,0,0,-0.0203739232256937,0.0203800427222454
3,1,4,"green_flower",2,1,0.742424242424242,0.726,81,3,30,1,2,1,"vacuumcleaner01.jpg",2,0.00402358264254564,0.995975543746161,0,0,0.0345236661737641,0.897683642355223,0.0338963457355063,0.0338963457355063,0.897683642355223,NA,0.842856267661632,0.442545094560215,0.805057461388082,-0.00556560655427058,0.00556681497402234,0,0
3,2,4,"yellow_flower",4,1,0.746268656716418,1.626,82,3,31,1,2,1,"chime.jpg",4,0,0,0.0106481831791313,0.989348618540423,0.0347886393858191,0.0347886393858191,0.0365185723719062,0.893904148856456,0.893904148856456,NA,0.844399961275616,0.454804251989428,0.796920288861776,0,0,-0.0147290619723302,0.0147334859825197
3,2,2,"yellow_flower",4,1,0.75,0.807,83,3,32,1,2,1,"chipmunk.jpg",4,0,0,0.007697965099837,0.992299722745044,0.0343891601524105,0.0343891601524105,0.0356170905426796,0.895604589152499,0.895604589152499,NA,0.843705903887704,0.449310407882378,0.8005846579783,0,0,-0.0106481831791313,0.0106513814595766
3,2,4,"yellow_flower",4,1,0.753623188405797,1.054,84,3,33,1,2,1,"butterfly4.jpg",4,0,0,0.00556514343164625,0.994433185025978,0.0341024842960583,0.0341024842960583,0.0349785107087534,0.89681652069913,0.89681652069913,NA,0.843210768243988,0.445373233695942,0.803192991565918,0,0,-0.007697965099837,0.00770027725495614
3,1,2,"green_flower",2,1,0.757142857142857,0.997,85,3,34,1,2,1,"jellyfish.jpg",2,0.00290879657473672,0.997090571859377,0,0,0.0341982827421673,0.898305908701715,0.0337479042780587,0.0337479042780587,0.898305908701715,NA,0.842601748886802,0.440509794332588,0.806394520072574,-0.00402358264254564,0.00402445625383863,0,0
3,2,5,"yellow_flower",4,1,0.76056338028169,1.581,86,3,35,1,2,1,"apron.jpg",4,0,0,0.00402324783408685,0.995975543746161,0.0338963475211773,0.0338963475211773,0.0345236153121444,0.897683689645501,0.897683689645501,NA,0.842856248330597,0.442544940545777,0.805057563236236,0,0,-0.00556514343164625,0.00556681497402234
3,2,4,"yellow_flower",4,1,0.763888888888889,0.584,87,3,36,1,2,1,"scalpel.jpg",4,0,0,0.00290855452932978,0.997090571859377,0.0337479055512195,0.0337479055512195,0.0341982463066931,0.898305942590868,0.898305942590868,NA,0.842601735026746,0.440509683605213,0.80639459297545,0,0,-0.00402324783408685,0.00402445625383863
3,1,2,"green_flower",4,0,0.753424657534247,1.348,88,4,1,0,0,1,"monarchbutterfly.jpg",2,0.00210287653190763,0.720833619635027,0,0.277063047250748,0.033964861053984,0.898753349174296,0.0336408948858603,0.0336408948858603,0.898753349174296,NA,0.842418675051504,0.43904332208208,0.00113530970043625,-0.00290879657473672,-0.997090571859377,0,1
3,2,5,"yellow_flower",1,0,0.743243243243243,0.57,89,4,2,0,0,1,"baseballglove.jpg",4,0.277063047250748,0,0.0021027015483387,0.720833619635027,0.0336408957970945,0.0336408957970945,0.0339648348868953,0.898753373518916,0.898753373518916,NA,0.842418665091364,0.439043242354298,0.00113530977401876,1,0,-0.00290855452932978,-0.997090571859377
3,2,2,"yellow_flower",1,0,0.733333333333333,2.284,90,4,3,0,0,1,"granolabar01.jpg",4,0.477362162349626,0,0.00152012064989711,0.521117260418159,0.163377706262921,0.0655742381936086,0.0660301198614446,0.705017935682026,0.705017935682026,NA,0.913964688946723,0.900524334748698,0.00549617239195922,0.722936952749252,0,-0.0021027015483387,-0.720833619635027
3,1,4,"green_flower",4,0,0.723684210526316,0.547,91,4,4,0,0,1,"hockeypuck.jpg",2,0.00152024715198521,0.521117260418159,0,0.477362162349626,0.0660301554170674,0.705017908842454,0.0655742356972402,0.163377700043238,0.705017908842454,NA,0.91396469883398,0.900524403925256,0.00549617203384818,-0.00210287653190763,-0.720833619635027,0,0.722936952749252
3,1,5,"green_flower",4,0,0.714285714285714,2.283,92,4,5,0,0,1,"bookshelf.jpg",2,0.00109904284348192,0.376734924271742,0,0.622165794257581,0.0810948963600128,0.449266144402575,0.0806897084831116,0.388949250754301,0.449266144402575,NA,0.962708275690537,1.13359198209525,0.0635456340217784,-0.00152024715198521,-0.521117260418159,0,0.522637837650374
3,1,2,"yellow_flower",4,1,0.717948717948718,0.547,93,4,6,0,0,1,"gps.jpg",4,0.000794538684207692,0.272355598147233,0,0.726849690656142,0.0758533614834334,0.261508498852369,0.0755791792454134,0.587058960418784,0.587058960418784,NA,0.945033433609623,1.05425469735231,0.228336142803485,-0.00109904284348192,-0.376734924271742,0,0.377834205742419
3,1,4,"yellow_flower",4,1,0.721518987341772,1.054,94,4,7,0,0,1,"porcupine.jpg",4,0.000574401375202508,0.196895926188761,0,0.802529547720436,0.0650104801107049,0.159063275192875,0.0648405125534763,0.711085732142944,0.711085732142944,NA,0.912027444398161,0.889963157262085,0.417449250680466,-0.000794538684207692,-0.272355598147233,0,0.273150309343858
3,2,3,"blue_flower",1,1,0.725,1.186,95,4,8,0,0,1,"giraffe.jpg",1,0.622165794257581,0,0.00109895139044783,0.376734924271742,0.3889492639011,0.080689711210489,0.0810948653002767,0.449266159588134,0.3889492639011,NA,0.962708269736059,1.13359193549937,0.0635456385888132,0.522637837650374,0,-0.00152012064989711,-0.521117260418159
3,2,2,"blue_flower",1,1,0.728395061728395,0.588,96,4,9,0,0,1,"toyanimal05.jpg",1,0.726849690656142,0,0.000794472569429909,0.272355598147233,0.58705897383687,0.0755791809728854,0.0758533403607184,0.261508504829526,0.58705897383687,NA,0.945033428865171,1.0542546625031,0.228336155740386,0.377834205742419,0,-0.00109895139044783,-0.376734924271742
3,1,5,"yellow_flower",4,1,0.731707317073171,1.796,97,4,10,0,0,1,"hulahoop.jpg",4,0.000415255979843881,0.142343340887644,0,0.857241312970995,0.0556996580384559,0.106359454974577,0.0555943423540318,0.782346544632935,0.782346544632935,NA,0.887686466316178,0.75187494362878,0.556315465479813,-0.000574401375202508,-0.196895926188761,0,0.197470452279564
3,2,4,"green_flower",1,0,0.72289156626506,1.875,98,4,11,0,0,1,"treadmill.jpg",2,0.802529547720436,0,0.000574353578386526,0.196895926188761,0.711085742213183,0.0648405134717333,0.0650104668695894,0.159063277445494,0.0648405134717333,NA,0.91202744067292,0.889963131158473,0.4174492661337,0.273150309343858,0,-0.000794472569429909,-0.272355598147233
3,1,4,"yellow_flower",4,1,0.726190476190476,1.404,99,4,12,0,0,1,"volleyball.jpg",4,0.00030020389267924,0.102905261105461,0,0.896794469820767,0.048961908584161,0.0781534890893262,0.0488949643587284,0.823989637967784,0.823989637967784,NA,0.872129815632325,0.65401469615603,0.644645446077439,-0.000415255979843881,-0.142343340887644,0,0.142758687029005
3,2,3,"blue_flower",1,1,0.729411764705882,0.487,100,4,13,0,1,1,"whiteout.jpg",1,0.857241312970995,0,0.000415221425759384,0.142343340887644,0.782346551495502,0.0555943428416928,0.0556996497552669,0.106359455907539,0.782346551495502,NA,0.887686463671758,0.751874924893092,0.556315478238103,0.197470452279564,0,-0.000574353578386526,-0.196895926188761
3,2,5,"blue_flower",1,1,0.732558139534884,0.832,101,4,14,0,1,1,"butterfly2.jpg",1,0.896794469820767,0,0.000300178912254689,0.102905261105461,0.823989642560985,0.0488949646312857,0.0489619032827488,0.0781534895249805,0.823989642560985,NA,0.872129813820775,0.654014682985542,0.644645455325598,0.142758687029005,0,-0.000415221425759384,-0.142343340887644
3,2,4,"blue_flower",1,1,0.735632183908046,1.245,102,4,15,0,1,1,"sandcastle.jpg",1,0.925388908505354,0,0.00021701042810499,0.0743940158854484,0.84937069688918,0.0442426991004335,0.0442864787756397,0.0621001252347469,0.84937069688918,NA,0.862265771506404,0.58724050821238,0.69987265693149,0.103205530179233,0,-0.000300178912254689,-0.102905261105461
3,1,3,"green_flower",4,0,0.727272727272727,1.186,103,4,16,0,1,1,"ironingboard01.jpg",2,0.000217028487376993,0.0743940158854484,0,0.925388908505354,0.0442864822592909,0.0621001250083871,0.0442426989391654,0.849370693793157,0.0621001250083871,NA,0.862265772743882,0.587240517433829,0.699872650479069,-0.00030020389267924,-0.102905261105461,0,0.103205530179233
3,2,4,"blue_flower",1,1,0.730337078651685,1.569,104,4,17,0,1,1,"cookingpot.jpg",1,0.946060884873565,0,0.000156884857609032,0.0537821831470055,0.865487748664144,0.0410287652969673,0.0410581120650725,0.0524253739738158,0.865487748664144,NA,0.855874551055601,0.541712854928278,0.735119932231912,0.0746110914946455,0,-0.00021701042810499,-0.0743940158854484
3,2,5,"blue_flower",1,1,0.733333333333333,0.598,105,4,18,0,1,1,"snowglobe.jpg",1,0.961005420476504,0,0.000113417860892374,0.0388811275964983,0.876070543980947,0.0387959438708824,0.03881600316087,0.0463175089873002,0.876070543980947,NA,0.851629960278267,0.51038527171127,0.758228322781042,0.0539391151264347,0,-0.000156884857609032,-0.0537821831470055
3,1,4,"yellow_flower",4,1,0.736263736263736,1.571,106,4,19,1,1,1,"jaguar.jpg",4,0.000156897913324103,0.0537821831470055,0,0.946060884873565,0.0410581144078308,0.0524253738457372,0.0410287651967313,0.865487746549701,0.865487746549701,NA,0.855874551907602,0.541712861404978,0.735119927756395,-0.000217028487376993,-0.0743940158854484,0,0.0746110914946455
3,2,3,"blue_flower",1,1,0.739130434782609,0.494,107,4,20,1,1,1,"escalator.jpg",1,0.971809377505546,0,8.19939627408711e-05,0.0281086039040673,0.883199978062001,0.0372324501561505,0.0372463663405191,0.0423212054413291,0.883199978062001,NA,0.848750693326461,0.488600239401144,0.773745485224738,0.0389945795234957,0,-0.000113417860892374,-0.0388811275964983
3,2,4,"blue_flower",1,1,0.741935483870968,0.581,108,4,21,1,1,1,"surfboard.jpg",1,0.979619957277755,0,5.9276465567721e-05,0.0203207484524421,0.888095656673687,0.0361295489862578,0.0361393109915207,0.0396354833485348,0.888095656673687,NA,0.84676484405709,0.473309439036356,0.784366064491159,0.0281906224944544,0,-8.19939627408711e-05,-0.0281086039040673
3,2,2,"blue_flower",1,1,0.74468085106383,0.735,109,4,22,1,1,1,"winniethepooh.jpg",1,0.98526651401748,0,4.28531473872741e-05,0.0146906199637926,0.891505051458997,0.0353468047702789,0.0353537089299766,0.0377944348407475,0.891505051458997,NA,0.845377864455062,0.462496269246126,0.791741764103387,0.0203800427222454,0,-5.9276465567721e-05,-0.0203207484524421
3,1,4,"green_flower",4,0,0.736842105263158,1.736,110,4,23,1,1,1,"lantern03.jpg",2,0.000113427299351243,0.0388811275964983,0,0.961005420476504,0.0388160047657922,0.0463175089099623,0.0387959438061035,0.876070542518142,0.0463175089099623,NA,0.851629960870728,0.5103852762839,0.7582283196626,-0.000156897913324103,-0.0537821831470055,0,0.0539391151264347
3,1,5,"yellow_flower",4,1,0.739583333333333,0.499,111,4,24,1,1,1,"polarbear.jpg",4,8.20007861515648e-05,0.0281086039040673,0,0.971809377505546,0.0372463674556764,0.0423212053923085,0.0372324501130241,0.883199977038991,0.883199977038991,NA,0.848750693742199,0.488600242646237,0.773745483036559,-0.000113427299351243,-0.0388811275964983,0,0.0389945795234957
3,1,3,"yellow_flower",4,1,0.742268041237113,2.04,112,4,25,1,2,1,"microwave.jpg",4,5.92813984634553e-05,0.0203207484524421,0,0.979619957277755,0.0361393117746467,0.0396354833163314,0.036129548956903,0.888095655952119,0.888095655952119,NA,0.846764844350996,0.473309441349564,0.784366062945339,-8.20007861515648e-05,-0.0281086039040673,0,0.0281906224944544
3,1,4,"yellow_flower",4,1,0.744897959183674,0.432,113,4,26,1,2,1,"dalmatian.jpg",4,4.28567135598845e-05,0.0146906199637926,0,0.98526651401748,0.0353537094842716,0.0377944348190304,0.0353468047499683,0.89150505094673,0.89150505094673,NA,0.845377864664044,0.462496270900918,0.791741763005163,-5.92813984634553e-05,-0.0203207484524421,0,0.0203800427222454
3,1,2,"yellow_flower",4,1,0.747474747474748,0.702,114,4,27,1,2,1,"trafficlight.jpg",4,3.09827019058305e-05,0.0106203920306215,0,0.989348618540423,0.0347935421111449,0.0365139366956467,0.0347886293822164,0.893903891810992,0.893903891810992,NA,0.844400070047099,0.454805310768119,0.796919834610438,-4.28567135598845e-05,-0.0146906199637926,0,0.0147334859825197
3,1,3,"yellow_flower",4,1,0.75,0.472,115,4,28,1,2,1,"birdfeeder.jpg",4,2.23985401037395e-05,0.00767787385161996,0,0.992299722745044,0.0343926623134374,0.0356138204296359,0.0343891515717773,0.895604365685149,0.895604365685149,NA,0.843705997118538,0.449311250732567,0.80058422800887,-3.09827019058305e-05,-0.0106203920306215,0,0.0106513814595766
3,2,5,"blue_flower",1,1,0.752475247524752,1.547,116,4,29,1,2,1,"golfball.jpg",1,0.989348618540423,0,3.09801237878705e-05,0.0106203920306215,0.893903892176442,0.0347886293964389,0.0347935417165448,0.0365139367105745,0.893903892176442,NA,0.844400069897847,0.45480530958109,0.796919835394157,0.0147334859825197,0,-4.28531473872741e-05,-0.0146906199637926
3,1,3,"yellow_flower",4,1,0.754901960784314,0.855,117,4,30,1,2,1,"butterfly2.jpg",4,1.61927323286293e-05,0.00555061872588329,0,0.994433185025978,0.0341049942784138,0.0349761882432461,0.0341024774267278,0.896816340051612,0.896816340051612,NA,0.8432108430776,0.445373883056312,0.803192629368001,-2.23985401037395e-05,-0.00767787385161996,0,0.00770027725495614
3,1,3,"yellow_flower",4,1,0.757281553398058,0.53,118,4,31,1,2,1,"handbrush02.jpg",4,1.17063245663436e-05,0.004012747387563,0,0.995975543746161,0.0338981507294846,0.0345219577654368,0.0338963422211537,0.897683549283925,0.897683549283925,NA,0.842856306242605,0.442545430747506,0.805057275193351,-1.61927323286293e-05,-0.00555061872588329,0,0.00556681497402234
3,2,4,"blue_flower",1,1,0.759615384615385,1.184,119,4,32,1,2,1,"dogsled.jpg",1,0.992299722745044,0,2.23966762869977e-05,0.00767787385161996,0.895604365946799,0.0343891515818241,0.0343926620313361,0.0356138204400405,0.895604365946799,NA,0.843705997011597,0.449311249879317,0.800584228570058,0.0106513814595766,0,-3.09801237878705e-05,-0.0106203920306215
3,1,3,"blue_flower",4,0,0.752380952380952,1.677,120,4,33,1,2,1,"seaturtle.jpg",1,8.46293460988614e-06,0.00290096336851732,0,0.997090571859377,0.0337492032526262,0.0341970591019214,0.0337479015503455,0.898305836095107,0.0337492032526262,NA,0.842601778858338,0.440510048772919,0.806394371288319,-1.17063245663436e-05,-0.004012747387563,0,0.00402445625383863
3,2,4,"blue_flower",1,1,0.754716981132076,0.805,121,4,34,1,2,1,"canoepaddle02.jpg",1,0.994433185025978,0,1.61913849066336e-05,0.00555061872588329,0.89681634023944,0.0341024774338701,0.0341049940761179,0.0349761882505715,0.89681634023944,NA,0.843210843000789,0.445373882442041,0.803192629770873,0.00770027725495614,0,-2.23966762869977e-05,-0.00767787385161996
3,2,3,"blue_flower",1,1,0.757009345794392,0.435,122,4,35,1,2,1,"trophy01.jpg",1,0.995975543746161,0,1.17053504651919e-05,0.004012747387563,0.89768354941902,0.0338963422262548,0.0338981505840932,0.0345219577706321,0.89768354941902,NA,0.842856306187337,0.442545430304779,0.805057275483116,0.00556681497402234,0,-1.61913849066336e-05,-0.00555061872588329
3,2,2,"blue_flower",1,1,0.759259259259259,1.054,123,4,36,1,2,1,"donut.jpg",1,0.997090571859377,0,8.46223039616786e-06,0.00290096336851732,0.89830583619241,0.0337479015540011,0.0337492031479631,0.0341970591056256,0.89830583619241,NA,0.842601778818519,0.440510048453564,0.806394371497023,0.00402445625383863,0,-1.17053504651919e-05,-0.004012747387563
3,1,1,NA,3,0,0.752293577981651,NA,124,5,1,0,0,1,"artichoke01b.jpg",NA,6.11816815818726e-06,0.00209721361767311,0.277063047250748,0.720833619635027,0.0336418308779466,0.0339639823699032,0.0336408928181806,0.89875329393397,NA,NA,0.842418697795425,0.439043511958224,0.00113530953889369,-8.46293460988614e-06,-0.00290096336851732,1,-0.997090571859377
3,1,5,"yellow_flower",3,0,0.745454545454545,1.129,125,5,2,0,0,1,"lintroller.jpg",4,4.4230498446874e-06,0.00151615322202483,0.477362162349626,0.521117260418159,0.0655755516923453,0.0660289174725228,0.163377685359008,0.705017845476124,0.705017845476124,NA,0.913964722511806,0.900524576380306,0.00549617120204482,-6.11816815818726e-06,-0.00209721361767311,0.722936952749252,-0.720833619635027
3,1,2,"red_flower",3,1,0.747747747747748,0.503,126,5,3,0,0,1,"fridge.jpg",3,3.19758617657636e-06,0.00109608319023159,0.622165794257581,0.376734924271742,0.0806908777859724,0.0810937958330916,0.388949218840845,0.449266107540091,0.388949218840845,NA,0.96270829043845,1.13359210107958,0.0635456230964115,-4.4230498446874e-06,-0.00151615322202483,0.522637837650374,-0.521117260418159
3,1,4,"red_flower",3,1,0.75,0.449,127,5,4,0,0,1,"shower.jpg",3,2.31165320664724e-06,0.000792399041505706,0.726849690656142,0.272355598147233,0.0755799712429973,0.0758526175017557,0.587058927200249,0.261508484054998,0.587058927200249,NA,0.945033445484879,1.05425478650252,0.228336111148081,-3.19758617657636e-06,-0.00109608319023159,0.377834205742419,-0.376734924271742
3,1,2,"red_flower",3,1,0.752212389380531,0.619,128,5,5,0,0,1,"zebra.jpg",3,1.67117952502659e-06,0.000572854548427563,0.802529547720436,0.196895926188761,0.0648410041114207,0.0650100194896606,0.71108570686131,0.159063269537608,0.71108570686131,NA,0.912027453796909,0.889963224085352,0.417449212217431,-2.31165320664724e-06,-0.000792399041505706,0.273150309343858,-0.272355598147233
3,1,4,"red_flower",3,1,0.754385964912281,0.467,129,5,6,0,0,1,"jokercard.jpg",3,1.20815743331967e-06,0.000414137721608771,0.857241312970995,0.142343340887644,0.0555946472368324,0.0556993729232768,0.782346527231083,0.106359452608808,0.782346527231083,NA,0.887686473038693,0.751874991715852,0.556315433326606,-1.67117952502659e-06,-0.000572854548427563,0.197470452279564,-0.196895926188761
3,1,2,"red_flower",3,1,0.756521739130435,0.843,130,5,7,0,0,1,"recyclingbin.jpg",3,8.73421653285477e-07,0.000299395462478363,0.896794469820767,0.102905261105461,0.0488951582991979,0.048961727487482,0.823989626236663,0.0781534879766568,0.823989626236663,NA,0.872129820265645,0.654014730059289,0.644645422560691,-1.20815743331967e-06,-0.000414137721608771,0.142758687029005,-0.142343340887644
3,2,2,"blue_flower",2,0,0.75,1.145,131,5,8,0,0,1,"aquarium.jpg",1,0.720833619635027,0.277063047250748,6.11765905606768e-06,0.00209721361767311,0.898753294004125,0.0336408928208066,0.0336418308025142,0.0339639823725544,0.898753294004125,NA,0.842418697766711,0.439043511727722,0.00113530953910528,-0.997090571859377,1,-8.46223039616786e-06,-0.00290096336851732
3,2,3,"green_flower",2,1,0.752136752136752,0.469,132,5,9,0,0,1,"skiboot01a.jpg",2,0.521117260418159,0.477362162349626,4.42268179595243e-06,0.00151615322202483,0.705017845553674,0.163377685376979,0.0655755515895609,0.0660289174797859,0.163377685376979,NA,0.913964722483209,0.900524576179668,0.00549617120307841,-0.720833619635027,0.722936952749252,-6.11765905606768e-06,-0.00209721361767311
3,2,5,"green_flower",2,1,0.754237288135593,0.529,133,5,10,0,0,1,"cuttlefish.jpg",2,0.376734924271742,0.622165794257581,3.19732010054544e-06,0.00109608319023159,0.449266107584052,0.388949218878904,0.080690877696017,0.0810937958410267,0.388949218878904,NA,0.962708290421187,1.1335921009442,0.0635456231096194,-0.521117260418159,0.522637837650374,-4.42268179595243e-06,-0.00151615322202483
3,2,2,"green_flower",2,1,0.756302521008403,0.536,134,5,11,0,0,1,"stool01.jpg",2,0.272355598147233,0.726849690656142,2.31146085045225e-06,0.000792399041505706,0.261508484072326,0.587058927239147,0.0755799711817457,0.0758526175067817,0.587058927239147,NA,0.945033445471115,1.05425478640126,0.228336111185554,-0.376734924271742,0.377834205742419,-3.19732010054544e-06,-0.00109608319023159
3,1,4,"blue_flower",3,0,0.75,1.964,135,5,12,0,0,1,"pumpkin.jpg",1,6.31428788491416e-07,0.00021644404331106,0.925388908505354,0.0743940158854484,0.0442428258467707,0.0442863638809796,0.849370685844979,0.0621001244272711,0.0442428258467707,NA,0.862265775923517,0.587240541232931,0.699872633965782,-8.73421653285477e-07,-0.000299395462478363,0.103205530179233,-0.102905261105461
3,2,1,NA,2,0,0.743801652892562,NA,136,5,13,0,1,1,"mirror02.jpg",NA,0.196895926188761,0.802529547720436,1.67104046362514e-06,0.000572854548427563,0.159063269544145,0.711085706890533,0.0648410040729901,0.0650100194923322,NA,NA,0.912027453786095,0.889963224009496,0.417449212262247,-0.272355598147233,0.273150309343858,-2.31146085045225e-06,-0.000792399041505706
3,2,4,"blue_flower",2,0,0.737704918032787,0.979,137,5,14,0,1,1,"crab01.jpg",1,0.142343340887644,0.857241312970995,1.20805690069386e-06,0.000414137721608771,0.106359452611517,0.782346527251011,0.0555946472127758,0.0556993729246956,0.106359452611517,NA,0.887686473031013,0.751874991661397,0.556315433363639,-0.196895926188761,0.197470452279564,-1.67104046362514e-06,-0.000572854548427563
3,2,5,"green_flower",2,1,0.739837398373984,0.478,138,5,15,0,1,1,"butterfly3.jpg",2,0.102905261105461,0.896794469820767,8.73348974535323e-07,0.000299395462478363,0.0781534879779226,0.823989626250009,0.0488951582837937,0.048961727488275,0.823989626250009,NA,0.872129820260381,0.654014730021001,0.644645422587553,-0.142343340887644,0.142758687029005,-1.20805690069386e-06,-0.000414137721608771
3,1,3,"green_flower",3,0,0.733870967741935,0.511,139,5,16,0,1,1,"fishskeleton.jpg",2,4.56483204230136e-07,0.000156475397112025,0.946060884873565,0.0537821831470055,0.0410288502974289,0.0410580350855965,0.865487741101267,0.052425373515708,0.0410580350855965,NA,0.855874554104235,0.541712878154814,0.735119916249604,-6.31428788491416e-07,-0.00021644404331106,0.0746110914946455,-0.0743940158854484
