"","SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","image","recogAcc","confidence"
"476",4,"white_butterfly",4,"red_flower","red_flower",1,0.86013986013986,1.22243,158,5,35,1,2,1,"callbell.jpg",1,2
"477",4,"grey_butterfly",3,"green_flower","green_flower",1,0.861111111111111,1.38232,159,5,36,1,2,1,"shelves.jpg",0,1
"493",5,"white_butterfly",3,"blue_flower","blue_flower",1,1,2.03,16,2,1,0,0,1,"vacuumcleaner01.jpg",0,3
"494",5,"white_butterfly",4,"green_flower","blue_flower",0,0.5,1.68,17,2,2,0,0,1,"eyepatch.jpg",0,3
"495",5,"grey_butterfly",1,NA,"red_flower",0,0.333333333333333,NA,18,2,3,0,0,1,"dolphin01.jpg",1,3
"496",5,"white_butterfly",5,"yellow_flower","blue_flower",0,0.25,0.878,19,2,4,0,0,1,"monarchbutterfly.jpg",1,4
"497",5,"white_butterfly",4,"red_flower","blue_flower",0,0.2,1.418,20,2,5,0,0,1,"gps.jpg",0,3
"498",5,"white_butterfly",4,"blue_flower","blue_flower",1,0.333333333333333,2.089,21,2,6,0,0,1,"trombone.jpg",0,3
"499",5,"grey_butterfly",5,"red_flower","red_flower",1,0.428571428571429,1.051,22,2,7,0,0,1,"skihelmet01.jpg",0,3
"500",5,"grey_butterfly",2,"yellow_flower","red_flower",0,0.375,1.175,23,2,8,0,0,1,"winniethepooh.jpg",1,4
"501",5,"white_butterfly",5,"blue_flower","blue_flower",1,0.444444444444444,1.203,24,2,9,0,0,1,"hulahoop.jpg",0,4
"502",5,"white_butterfly",4,"yellow_flower","blue_flower",0,0.4,1.656,25,2,10,0,0,1,"snowman.jpg",0,3
"503",5,"grey_butterfly",5,"yellow_flower","red_flower",0,0.363636363636364,1.405,26,2,11,0,0,1,"tricycle.jpg",0,2
"504",5,"grey_butterfly",2,"blue_flower","red_flower",0,0.333333333333333,1.866,27,2,12,0,0,1,"whiteout.jpg",1,4
"505",5,"white_butterfly",3,"blue_flower","blue_flower",1,0.384615384615385,1.266,28,2,13,0,1,1,"key07.jpg",1,4
"506",5,"white_butterfly",3,"yellow_flower","blue_flower",0,0.357142857142857,2.235,29,2,14,0,1,1,"file.jpg",0,3
"508",5,"grey_butterfly",3,"red_flower","red_flower",1,0.4375,0.821,31,2,16,0,1,1,"lionstatue.jpg",0,3
"509",5,"grey_butterfly",2,"red_flower","red_flower",1,0.470588235294118,2.175,32,2,17,0,1,1,"bleachers.jpg",1,3
"510",5,"grey_butterfly",5,"red_flower","red_flower",1,0.5,1.276,33,2,18,0,1,1,"ipad02.jpg",0,2
"511",5,"grey_butterfly",2,"blue_flower","red_flower",0,0.473684210526316,0.961,34,2,19,1,1,1,"beerbottle.jpg",0,2
"512",5,"grey_butterfly",3,"red_flower","red_flower",1,0.5,0.67,35,2,20,1,1,1,"pumpkin.jpg",1,3
"513",5,"grey_butterfly",4,"red_flower","red_flower",1,0.523809523809524,1.313,36,2,21,1,1,1,"rollerblade.jpg",0,3
"514",5,"grey_butterfly",3,"red_flower","red_flower",1,0.545454545454545,0.778,37,2,22,1,1,1,"bowlingpin.jpg",0,2
"515",5,"white_butterfly",3,"blue_flower","blue_flower",1,0.565217391304348,0.678,38,2,23,1,1,1,"blender.jpg",0,3
"516",5,"grey_butterfly",5,"red_flower","red_flower",1,0.583333333333333,0.87,39,2,24,1,1,1,"christmaslights.jpg",0,4
"517",5,"white_butterfly",4,"blue_flower","blue_flower",1,0.6,0.683,40,2,25,1,2,1,"granolabar01.jpg",1,3
"518",5,"grey_butterfly",5,"red_flower","red_flower",1,0.615384615384615,0.691,41,2,26,1,2,1,"shower.jpg",0,2
"519",5,"white_butterfly",3,"blue_flower","blue_flower",1,0.62962962962963,1.136,42,2,27,1,2,1,"sandcastle.jpg",1,4
"520",5,"grey_butterfly",3,"red_flower","red_flower",1,0.642857142857143,1.208,43,2,28,1,2,1,"cookingpot.jpg",1,3
"521",5,"white_butterfly",4,"blue_flower","blue_flower",1,0.655172413793103,0.949,44,2,29,1,2,1,"baseballglove.jpg",0,3
"522",5,"grey_butterfly",4,"red_flower","red_flower",1,0.666666666666667,0.832,45,2,30,1,2,1,"candycane01a.jpg",1,4
"523",5,"white_butterfly",3,"blue_flower","blue_flower",1,0.67741935483871,0.657,46,2,31,1,2,1,"windturbine.jpg",1,2
"524",5,"white_butterfly",2,"blue_flower","blue_flower",1,0.6875,0.955,47,2,32,1,2,1,"desktopcomputer.jpg",0,3
"526",5,"grey_butterfly",5,"red_flower","red_flower",1,0.705882352941177,1.286,49,2,34,1,2,1,"scalpel.jpg",1,2
"527",5,"grey_butterfly",4,"red_flower","red_flower",1,0.714285714285714,0.625,50,2,35,1,2,1,"footballhelmet.jpg",1,3
"528",5,"white_butterfly",5,"blue_flower","blue_flower",1,0.722222222222222,0.767,51,2,36,1,2,1,"seaturtle.jpg",0,2
"529",5,"white_butterfly",5,"blue_flower","green_flower",0,0.702702702702703,0.621,52,3,1,0,0,1,"callbell.jpg",1,4
"530",5,"white_butterfly",5,"blue_flower","green_flower",0,0.684210526315789,1.526,53,3,2,0,0,1,"polarbear.jpg",1,4
"531",5,"grey_butterfly",4,"red_flower","yellow_flower",0,0.666666666666667,0.794,54,3,3,0,0,1,"shovel01.jpg",1,3
"532",5,"white_butterfly",4,"green_flower","green_flower",1,0.675,1.951,55,3,4,0,0,1,"greywolf.jpg",1,3
"533",5,"grey_butterfly",4,"green_flower","yellow_flower",0,0.658536585365854,1.274,56,3,5,0,0,1,"giraffe.jpg",1,3
"534",5,"white_butterfly",1,NA,"green_flower",0,0.642857142857143,NA,57,3,6,0,0,1,"ironingboard01.jpg",0,3
"535",5,"white_butterfly",5,"green_flower","green_flower",1,0.651162790697674,0.669,58,3,7,0,0,1,"barn.jpg",1,3
"536",5,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.659090909090909,0.978,59,3,8,0,0,1,"showerhead01.jpg",0,3
"537",5,"white_butterfly",3,"green_flower","green_flower",1,0.666666666666667,1.73,60,3,9,0,0,1,"dreamcatcher.jpg",0,3
"538",5,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.673913043478261,1.095,61,3,10,0,0,1,"golfball.jpg",0,2
"539",5,"white_butterfly",2,"green_flower","green_flower",1,0.680851063829787,1.127,62,3,11,0,0,1,"wheelchair.jpg",1,2
"540",5,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.6875,0.692,63,3,12,0,0,1,"waterfountain02.jpg",0,3
"541",5,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.693877551020408,1.022,64,3,13,0,1,1,"fluorescentlightbulb.jpg",0,3
"542",5,"grey_butterfly",2,"green_flower","yellow_flower",0,0.68,0.895,65,3,14,0,1,1,"frisbee.jpg",0,3
"543",5,"white_butterfly",5,"yellow_flower","green_flower",0,0.666666666666667,1.11,66,3,15,0,1,1,"trophy01.jpg",0,3
"545",5,"white_butterfly",3,"green_flower","green_flower",1,0.679245283018868,0.77,68,3,17,0,1,1,"mirror02.jpg",1,2
"546",5,"grey_butterfly",2,"green_flower","yellow_flower",0,0.666666666666667,1.852,69,3,18,0,1,1,"jeans01.jpg",0,3
"547",5,"white_butterfly",5,"green_flower","green_flower",1,0.672727272727273,1.305,70,3,19,1,1,1,"cashregister01.jpg",0,3
"548",5,"white_butterfly",3,"yellow_flower","green_flower",0,0.660714285714286,1.226,71,3,20,1,1,1,"salmon.jpg",1,4
"549",5,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.666666666666667,1.824,72,3,21,1,1,1,"jackrabbit.jpg",0,2
"550",5,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.672413793103448,0.473,73,3,22,1,1,1,"sausage.jpg",0,4
"551",5,"grey_butterfly",3,"green_flower","yellow_flower",0,0.661016949152542,2.205,74,3,23,1,1,1,"bolt01a.jpg",0,3
"552",5,"white_butterfly",5,"yellow_flower","green_flower",0,0.65,0.662,75,3,24,1,1,1,"chipmunk.jpg",1,3
"553",5,"white_butterfly",2,"green_flower","green_flower",1,0.655737704918033,1.546,76,3,25,1,2,1,"spicerack.jpg",0,3
"554",5,"grey_butterfly",4,"green_flower","yellow_flower",0,0.645161290322581,1.076,77,3,26,1,2,1,"beaver.jpg",0,3
"555",5,"white_butterfly",3,"green_flower","green_flower",1,0.650793650793651,1.084,78,3,27,1,2,1,"cuttlefish.jpg",0,3
"556",5,"white_butterfly",4,"green_flower","green_flower",1,0.65625,0.744,79,3,28,1,2,1,"communitymailbox.jpg",0,3
"557",5,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.661538461538462,0.946,80,3,29,1,2,1,"treestump.jpg",0,2
"559",5,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.671641791044776,1.018,82,3,31,1,2,1,"basketball01.jpg",0,4
"560",5,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.676470588235294,0.902,83,3,32,1,2,1,"electricguitar01.jpg",1,3
"561",5,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.681159420289855,0.628,84,3,33,1,2,1,"snowglobe.jpg",1,4
"562",5,"white_butterfly",2,"green_flower","green_flower",1,0.685714285714286,1.34,85,3,34,1,2,1,"bacon.jpg",0,2
"563",5,"grey_butterfly",3,"green_flower","yellow_flower",0,0.676056338028169,1.238,86,3,35,1,2,1,"exitsign.jpg",0,4
"564",5,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.680555555555556,1.552,87,3,36,1,2,1,"windshieldwiper02.jpg",0,2
"565",5,"white_butterfly",2,"green_flower","yellow_flower",0,0.671232876712329,1.631,88,4,1,0,0,1,"shelves.jpg",0,3
"566",5,"grey_butterfly",2,"green_flower","blue_flower",0,0.662162162162162,1.652,89,4,2,0,0,1,"contactlens.jpg",0,3
"567",5,"grey_butterfly",5,"red_flower","blue_flower",0,0.653333333333333,2.365,90,4,3,0,0,1,"witchhat.jpg",0,3
"568",5,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.657894736842105,1.885,91,4,4,0,0,1,"panda.jpg",0,3
"569",5,"white_butterfly",3,"blue_flower","yellow_flower",0,0.649350649350649,0.904,92,4,5,0,0,1,"filingcabinet.jpg",1,4
"570",5,"white_butterfly",4,"green_flower","yellow_flower",0,0.641025641025641,1.831,93,4,6,0,0,1,"artichoke01b.jpg",0,3
"571",5,"white_butterfly",2,"blue_flower","yellow_flower",0,0.632911392405063,2.102,94,4,7,0,0,1,"escalator.jpg",0,2
"572",5,"grey_butterfly",4,"red_flower","blue_flower",0,0.625,2.139,95,4,8,0,0,1,"hockeypuck.jpg",0,3
"573",5,"grey_butterfly",2,"blue_flower","blue_flower",1,0.62962962962963,0.843,96,4,9,0,0,1,"coffeemaker.jpg",0,4
"574",5,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.634146341463415,1.175,97,4,10,0,0,1,"battleaxe.jpg",0,3
"575",5,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.626506024096386,0.852,98,4,11,0,0,1,"snowshovel.jpg",1,4
"576",5,"white_butterfly",2,"blue_flower","yellow_flower",0,0.619047619047619,1.04,99,4,12,0,0,1,"zebra.jpg",1,3
"577",5,"grey_butterfly",3,"blue_flower","blue_flower",1,0.623529411764706,0.93,100,4,13,0,1,1,"star.jpg",0,3
"578",5,"grey_butterfly",5,"blue_flower","blue_flower",1,0.627906976744186,0.889,101,4,14,0,1,1,"canoepaddle02.jpg",0,3
"580",5,"white_butterfly",5,"red_flower","yellow_flower",0,0.625,0.888,103,4,16,0,1,1,"fishskeleton.jpg",0,3
"581",5,"grey_butterfly",2,"green_flower","blue_flower",0,0.617977528089888,0.509,104,4,17,0,1,1,"cork02.jpg",1,3
"582",5,"grey_butterfly",5,"blue_flower","blue_flower",1,0.622222222222222,0.729,105,4,18,0,1,1,"xylophone.jpg",1,4
"583",5,"white_butterfly",2,"blue_flower","yellow_flower",0,0.615384615384615,1.984,106,4,19,1,1,1,"apron.jpg",1,3
"584",5,"grey_butterfly",3,"blue_flower","blue_flower",1,0.619565217391304,0.915,107,4,20,1,1,1,"brownsugar.jpg",1,2
"585",5,"grey_butterfly",4,"blue_flower","blue_flower",1,0.623655913978495,0.686,108,4,21,1,1,1,"table01.jpg",0,3
"586",5,"grey_butterfly",2,"blue_flower","blue_flower",1,0.627659574468085,0.492,109,4,22,1,1,1,"toyanimal05.jpg",0,2
"587",5,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.631578947368421,0.711,110,4,23,1,1,1,"jellybean.jpg",1,4
"588",5,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.635416666666667,0.486,111,4,24,1,1,1,"jokercard.jpg",1,4
"589",5,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.639175257731959,0.782,112,4,25,1,2,1,"seagull.jpg",1,2
"590",5,"white_butterfly",3,"blue_flower","yellow_flower",0,0.63265306122449,2.015,113,4,26,1,2,1,"surfboard.jpg",0,3
"591",5,"white_butterfly",5,"green_flower","yellow_flower",0,0.626262626262626,0.735,114,4,27,1,2,1,"sailboat.jpg",1,3
"592",5,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.63,0.827,115,4,28,1,2,1,"duck01.jpg",0,3
"594",5,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.637254901960784,0.819,117,4,30,1,2,1,"volleyball.jpg",0,3
"595",5,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.640776699029126,0.702,118,4,31,1,2,1,"hotdog.jpg",1,4
"596",5,"grey_butterfly",4,"blue_flower","blue_flower",1,0.644230769230769,0.911,119,4,32,1,2,1,"cruiseship.jpg",0,2
"597",5,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.647619047619048,0.693,120,4,33,1,2,1,"barrel01.jpg",0,3
"598",5,"grey_butterfly",4,"blue_flower","blue_flower",1,0.650943396226415,0.659,121,4,34,1,2,1,"doubledoors.jpg",0,3
"599",5,"grey_butterfly",3,"blue_flower","blue_flower",1,0.654205607476635,1.33,122,4,35,1,2,1,"stepladder.jpg",1,3
"600",5,"grey_butterfly",2,"blue_flower","blue_flower",1,0.657407407407407,0.776,123,4,36,1,2,1,"hockeystick.jpg",1,3
"601",5,"white_butterfly",2,"blue_flower","red_flower",0,0.651376146788991,1.482,124,5,1,0,0,1,"rockingchair.jpg",1,3
"602",5,"white_butterfly",2,"red_flower","red_flower",1,0.654545454545455,0.544,125,5,2,0,0,1,"crown.jpg",0,3
"603",5,"white_butterfly",2,"red_flower","red_flower",1,0.657657657657658,0.636,126,5,3,0,0,1,"tulip02.jpg",1,4
"604",5,"white_butterfly",4,"red_flower","red_flower",1,0.660714285714286,0.98,127,5,4,0,0,1,"pirateflag.jpg",1,4
"605",5,"white_butterfly",5,"blue_flower","red_flower",0,0.654867256637168,0.752,128,5,5,0,0,1,"urinal.jpg",0,4
"606",5,"white_butterfly",4,"red_flower","red_flower",1,0.657894736842105,0.529,129,5,6,0,0,1,"redonion.jpg",1,4
"607",5,"white_butterfly",3,"blue_flower","red_flower",0,0.652173913043478,1.401,130,5,7,0,0,1,"handbrush02.jpg",1,3
"608",5,"grey_butterfly",2,"blue_flower","green_flower",0,0.646551724137931,0.594,131,5,8,0,0,1,"horse.jpg",1,3
"609",5,"grey_butterfly",3,"green_flower","green_flower",1,0.64957264957265,0.517,132,5,9,0,0,1,"asianelephant.jpg",0,2
"610",5,"grey_butterfly",5,"green_flower","green_flower",1,0.652542372881356,0.631,133,5,10,0,0,1,"dartboard.jpg",0,2
"611",5,"grey_butterfly",2,"green_flower","green_flower",1,0.65546218487395,0.606,134,5,11,0,0,1,"cactus.jpg",0,3
"612",5,"white_butterfly",2,"red_flower","red_flower",1,0.658333333333333,0.829,135,5,12,0,0,1,"birdfeeder.jpg",0,3
"614",5,"grey_butterfly",5,"red_flower","green_flower",0,0.647540983606557,1.204,137,5,14,0,1,1,"skiboot01a.jpg",1,3
"615",5,"grey_butterfly",2,"red_flower","green_flower",0,0.642276422764228,1.721,138,5,15,0,1,1,"fishingrod.jpg",1,4
"616",5,"white_butterfly",4,"blue_flower","red_flower",0,0.637096774193548,1.31,139,5,16,0,1,1,"fridge.jpg",0,2
"617",5,"grey_butterfly",4,"green_flower","green_flower",1,0.64,1.832,140,5,17,0,1,1,"gong.jpg",0,3
"618",5,"white_butterfly",5,"red_flower","red_flower",1,0.642857142857143,1.497,141,5,18,0,1,1,"cloud.jpg",1,3
"619",5,"grey_butterfly",3,"red_flower","green_flower",0,0.637795275590551,2.168,142,5,19,1,1,1,"acorn.jpg",0,3
"620",5,"white_butterfly",4,"red_flower","red_flower",1,0.640625,0.708,143,5,20,1,1,1,"tent.jpg",1,3
"621",5,"grey_butterfly",2,"green_flower","green_flower",1,0.643410852713178,0.923,144,5,21,1,1,1,"lintroller.jpg",0,3
"622",5,"white_butterfly",5,"red_flower","red_flower",1,0.646153846153846,2.146,145,5,22,1,1,1,"dalmatian.jpg",0,4
"623",5,"grey_butterfly",4,"blue_flower","green_flower",0,0.641221374045801,0.701,146,5,23,1,1,1,"chime.jpg",0,3
"624",5,"grey_butterfly",5,"red_flower","green_flower",0,0.636363636363636,0.793,147,5,24,1,1,1,"donut.jpg",1,4
"625",5,"grey_butterfly",2,"green_flower","green_flower",1,0.639097744360902,0.453,148,5,25,1,2,1,"locomotive.jpg",0,3
"626",5,"grey_butterfly",3,"green_flower","green_flower",1,0.641791044776119,0.735,149,5,26,1,2,1,"triangle.jpg",1,3
"627",5,"white_butterfly",3,"red_flower","red_flower",1,0.644444444444444,1.358,150,5,27,1,2,1,"jaguar.jpg",1,4
"628",5,"grey_butterfly",4,"red_flower","green_flower",0,0.639705882352941,2.353,151,5,28,1,2,1,"dromedary.jpg",1,3
"629",5,"white_butterfly",3,"green_flower","red_flower",0,0.635036496350365,1.584,152,5,29,1,2,1,"lantern03.jpg",0,2
"630",5,"grey_butterfly",3,"red_flower","green_flower",0,0.630434782608696,0.72,153,5,30,1,2,1,"stool01.jpg",0,2
"631",5,"white_butterfly",3,"red_flower","red_flower",1,0.633093525179856,0.742,154,5,31,1,2,1,"porcupine.jpg",0,2
"632",5,"white_butterfly",5,"red_flower","red_flower",1,0.635714285714286,0.612,155,5,32,1,2,1,"jellyfish.jpg",1,4
"633",5,"grey_butterfly",2,"green_flower","green_flower",1,0.638297872340426,2.015,156,5,33,1,2,1,"weddingcake.jpg",0,3
"635",5,"white_butterfly",4,"red_flower","red_flower",1,0.643356643356643,1.549,158,5,35,1,2,1,"recyclingbin.jpg",0,3
"636",5,"grey_butterfly",3,"green_flower","green_flower",1,0.645833333333333,0.854,159,5,36,1,2,1,"bookshelf.jpg",1,3
"652",6,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.585205,16,2,1,0,0,1,"handbrush02.jpg",0,2
"653",6,"white_butterfly",2,"yellow_flower","blue_flower",0,0.5,1.16587,17,2,2,0,0,1,"treadmill.jpg",0,2
"654",6,"grey_butterfly",2,"red_flower","red_flower",1,0.666666666666667,0.68078,18,2,3,0,0,1,"shower.jpg",0,1
"655",6,"white_butterfly",4,"blue_flower","blue_flower",1,0.75,0.715225,19,2,4,0,0,1,"skateboard.jpg",1,1
"656",6,"white_butterfly",3,"blue_flower","blue_flower",1,0.8,0.68084,20,2,5,0,0,1,"barrel01.jpg",0,2
"657",6,"white_butterfly",4,"blue_flower","blue_flower",1,0.833333333333333,0.55274,21,2,6,0,0,1,"xylophone.jpg",0,2
"658",6,"grey_butterfly",5,"red_flower","red_flower",1,0.857142857142857,1.583185,22,2,7,0,0,1,"forklift.jpg",1,1
"659",6,"grey_butterfly",4,"red_flower","red_flower",1,0.875,0.612965,23,2,8,0,0,1,"scalpel.jpg",1,1
"660",6,"white_butterfly",5,"blue_flower","blue_flower",1,0.888888888888889,0.38022,24,2,9,0,0,1,"sailboat.jpg",1,1
"661",6,"white_butterfly",2,"blue_flower","blue_flower",1,0.9,1.200795,25,2,10,0,0,1,"snowman.jpg",1,3
"662",6,"grey_butterfly",2,"red_flower","red_flower",1,0.909090909090909,0.75887,26,2,11,0,0,1,"stool01.jpg",0,2
"664",6,"white_butterfly",3,"blue_flower","blue_flower",1,0.923076923076923,0.83696,28,2,13,0,1,1,"desktopcomputer.jpg",0,2
"665",6,"white_butterfly",4,"blue_flower","blue_flower",1,0.928571428571429,0.5124,29,2,14,0,1,1,"triangle.jpg",0,2
"666",6,"white_butterfly",4,"green_flower","blue_flower",0,0.866666666666667,0.65883,30,2,15,0,1,1,"dartboard.jpg",0,4
"667",6,"grey_butterfly",5,"blue_flower","red_flower",0,0.8125,1.74411,31,2,16,0,1,1,"electricguitar01.jpg",0,2
"668",6,"grey_butterfly",2,"red_flower","red_flower",1,0.823529411764706,1.977275,32,2,17,0,1,1,"doubledoors.jpg",0,3
"669",6,"grey_butterfly",5,"red_flower","red_flower",1,0.833333333333333,0.689565,33,2,18,0,1,1,"waterfountain02.jpg",0,2
"670",6,"grey_butterfly",2,"blue_flower","red_flower",0,0.789473684210526,0.77296,34,2,19,1,1,1,"skiboot01a.jpg",0,2
"671",6,"grey_butterfly",3,"red_flower","red_flower",1,0.8,0.62615,35,2,20,1,1,1,"rockingchair.jpg",0,1
"672",6,"grey_butterfly",5,"blue_flower","red_flower",0,0.761904761904762,1.21458,36,2,21,1,1,1,"trophy01.jpg",0,2
"673",6,"grey_butterfly",3,"red_flower","red_flower",1,0.772727272727273,0.567235,37,2,22,1,1,1,"fridge.jpg",0,1
"674",6,"white_butterfly",3,"blue_flower","blue_flower",1,0.782608695652174,0.74381,38,2,23,1,1,1,"filingcabinet.jpg",0,1
"675",6,"grey_butterfly",5,"red_flower","red_flower",1,0.791666666666667,0.488875,39,2,24,1,1,1,"crown.jpg",0,3
"676",6,"white_butterfly",4,"blue_flower","blue_flower",1,0.8,0.526155,40,2,25,1,2,1,"file.jpg",0,2
"677",6,"grey_butterfly",5,"red_flower","red_flower",1,0.807692307692308,0.341255,41,2,26,1,2,1,"blender.jpg",0,2
"678",6,"white_butterfly",3,"blue_flower","blue_flower",1,0.814814814814815,0.72576,42,2,27,1,2,1,"sandcastle.jpg",1,4
"679",6,"grey_butterfly",5,"blue_flower","red_flower",0,0.785714285714286,0.53792,43,2,28,1,2,1,"crab01.jpg",0,2
"681",6,"grey_butterfly",4,"red_flower","red_flower",1,0.8,0.539045,45,2,30,1,2,1,"doghouse.jpg",0,1
"682",6,"white_butterfly",3,"blue_flower","blue_flower",1,0.806451612903226,0.72027,46,2,31,1,2,1,"chime.jpg",0,2
"683",6,"white_butterfly",2,"blue_flower","blue_flower",1,0.8125,0.9666,47,2,32,1,2,1,"contactlens.jpg",1,4
"684",6,"white_butterfly",4,"blue_flower","blue_flower",1,0.818181818181818,0.756575,48,2,33,1,2,1,"snowglobe.jpg",0,2
"685",6,"grey_butterfly",5,"red_flower","red_flower",1,0.823529411764706,0.48525,49,2,34,1,2,1,"beerbottle.jpg",0,3
"686",6,"grey_butterfly",3,"blue_flower","red_flower",0,0.8,0.62511,50,2,35,1,2,1,"salmon.jpg",1,3
"687",6,"white_butterfly",5,"blue_flower","blue_flower",1,0.805555555555556,1.099245,51,2,36,1,2,1,"microwave.jpg",0,2
"688",6,"white_butterfly",5,"blue_flower","green_flower",0,0.783783783783784,0.43001,52,3,1,0,0,1,"whiteout.jpg",0,2
"689",6,"white_butterfly",5,"blue_flower","green_flower",0,0.763157894736842,0.654865,53,3,2,0,0,1,"dromedary.jpg",0,2
"690",6,"grey_butterfly",4,"red_flower","yellow_flower",0,0.743589743589744,0.52565,54,3,3,0,0,1,"cruiseship.jpg",1,1
"691",6,"white_butterfly",4,"green_flower","green_flower",1,0.75,0.50781,55,3,4,0,0,1,"rollerblade.jpg",0,1
"692",6,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.75609756097561,0.739235,56,3,5,0,0,1,"windshieldwiper02.jpg",1,1
"693",6,"white_butterfly",1,NA,"green_flower",0,0.738095238095238,NA,57,3,6,0,0,1,"candycane01a.jpg",0,2
"694",6,"white_butterfly",5,"green_flower","green_flower",1,0.744186046511628,0.708015,58,3,7,0,0,1,"canoepaddle02.jpg",1,3
"695",6,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.75,0.59187,59,3,8,0,0,1,"hotdog.jpg",0,2
"696",6,"white_butterfly",3,"green_flower","green_flower",1,0.755555555555556,0.59789,60,3,9,0,0,1,"cactus.jpg",0,1
"697",6,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.760869565217391,0.6288,61,3,10,0,0,1,"bookshelf.jpg",1,1
"698",6,"white_butterfly",2,"green_flower","green_flower",1,0.765957446808511,0.808495,62,3,11,0,0,1,"bathtub.jpg",0,3
"699",6,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.770833333333333,0.42078,63,3,12,0,0,1,"spicerack.jpg",0,2
"700",6,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.775510204081633,0.51175,64,3,13,0,1,1,"stepladder.jpg",0,2
"701",6,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.78,0.49272,65,3,14,0,1,1,"snowshovel.jpg",1,4
"702",6,"white_butterfly",3,"green_flower","green_flower",1,0.784313725490196,0.794625,66,3,15,0,1,1,"seaturtle.jpg",1,4
"703",6,"white_butterfly",3,"green_flower","green_flower",1,0.788461538461538,1.533125,67,3,16,0,1,1,"winniethepooh.jpg",0,1
"704",6,"white_butterfly",4,"blue_flower","green_flower",0,0.773584905660377,1.06418,68,3,17,0,1,1,"witchhat.jpg",0,3
"705",6,"grey_butterfly",5,"red_flower","yellow_flower",0,0.759259259259259,0.77762,69,3,18,0,1,1,"granolabar01.jpg",0,2
"706",6,"white_butterfly",3,"red_flower","green_flower",0,0.745454545454545,1.253215,70,3,19,1,1,1,"shovel01.jpg",0,2
"707",6,"white_butterfly",2,"green_flower","green_flower",1,0.75,1.66305,71,3,20,1,1,1,"fluorescentlightbulb.jpg",0,1
"708",6,"grey_butterfly",5,"red_flower","yellow_flower",0,0.736842105263158,0.97021,72,3,21,1,1,1,"urinal.jpg",0,2
"709",6,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.741379310344828,1.59897,73,3,22,1,1,1,"frisbee.jpg",0,1
"710",6,"grey_butterfly",2,"blue_flower","yellow_flower",0,0.728813559322034,1.3495,74,3,23,1,1,1,"porcupine.jpg",0,3
"711",6,"white_butterfly",4,"blue_flower","green_flower",0,0.716666666666667,0.71652,75,3,24,1,1,1,"showerhead01.jpg",0,2
"712",6,"white_butterfly",2,"green_flower","green_flower",1,0.721311475409836,1.466095,76,3,25,1,2,1,"handheldtelescope.jpg",0,2
"713",6,"grey_butterfly",4,"green_flower","yellow_flower",0,0.709677419354839,1.049775,77,3,26,1,2,1,"acorn.jpg",0,1
"714",6,"white_butterfly",3,"green_flower","green_flower",1,0.714285714285714,0.820925,78,3,27,1,2,1,"polarbear.jpg",1,4
"715",6,"white_butterfly",4,"green_flower","green_flower",1,0.71875,1.89377,79,3,28,1,2,1,"pirateflag.jpg",0,2
"716",6,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.723076923076923,1.66168,80,3,29,1,2,1,"seagull.jpg",0,1
"717",6,"white_butterfly",4,"green_flower","green_flower",1,0.727272727272727,0.871535,81,3,30,1,2,1,"toyanimal05.jpg",1,1
"718",6,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.73134328358209,0.818195,82,3,31,1,2,1,"greywolf.jpg",0,2
"720",6,"grey_butterfly",3,"green_flower","yellow_flower",0,0.72463768115942,1.198825,84,3,33,1,2,1,"surfboard.jpg",1,4
"721",6,"white_butterfly",2,"green_flower","green_flower",1,0.728571428571429,0.97656,85,3,34,1,2,1,"donut.jpg",1,2
