"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile"
"6","white_butterfly","3","red_flower","red_flower","1","0.703703703703704","0.809935","150","5","27","1","2","1","jellyfish.jpg"
"6","grey_butterfly","5","green_flower","green_flower","1","0.705882352941177","1.79166","151","5","28","1","2","1","callbell.jpg"
"6","white_butterfly","5","red_flower","red_flower","1","0.708029197080292","0.807405","152","5","29","1","2","1","basketball01.jpg"
"6","grey_butterfly","4","green_flower","green_flower","1","0.710144927536232","0.50854","153","5","30","1","2","1","jokercard.jpg"
"6","white_butterfly","3","red_flower","red_flower","1","0.712230215827338","0.66645","154","5","31","1","2","1","soccerball.jpg"
"6","white_butterfly","5","red_flower","red_flower","1","0.714285714285714","0.59809","155","5","32","1","2","1","butterfly2.jpg"
"6","grey_butterfly","2","green_flower","green_flower","1","0.716312056737589","0.817265","156","5","33","1","2","1","eyepatch.jpg"
"6","white_butterfly","3","red_flower","red_flower","1","0.71830985915493","0.728825","157","5","34","1","2","1","cashregister01.jpg"
"6","white_butterfly","2","green_flower","red_flower","0","0.713286713286713","1.085455","158","5","35","1","2","1","balcony02.jpg"
"6","grey_butterfly","3","green_flower","green_flower","1","0.715277777777778","0.737695","159","5","36","1","2","1","fingerprint.jpg"
"7","white_butterfly","5","red_flower","blue_flower","0","0","0.576","1","0","1","0","0","1","skunk.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.5","0.467","2","0","2","0","0","1","tire.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.666666666666667","0.846","3","0","3","0","0","1","shelf.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.75","0.476","4","0","4","0","0","1","foosballtable.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.8","0.496","5","0","5","0","0","1","corn02.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.833333333333333","0.711","6","0","6","0","1","1","marble.jpg"
"7","white_butterfly","2","blue_flower","blue_flower","1","0.857142857142857","0.617","7","0","7","0","1","1","firehydrant.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.875","0.696","8","0","8","0","1","1","wheat.jpg"
"7","white_butterfly","2","blue_flower","blue_flower","1","0.888888888888889","0.751","9","0","9","1","1","1","birdfeeder.jpg"
"7","grey_butterfly","2","yellow_flower","red_flower","0","0.8","1.703","10","0","10","1","1","1","shed02.jpg"
"7","white_butterfly","2","blue_flower","blue_flower","1","0.818181818181818","0.623","11","0","11","1","2","1","toolbox02.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.833333333333333","1.147","12","0","12","1","2","1","flipflop01b.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.846153846153846","0.515","13","0","13","1","2","1","tennisracket.jpg"
"7","white_butterfly","5","blue_flower","blue_flower","1","0.857142857142857","0.868","14","0","14","1","2","1","motorcycle.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.866666666666667","0.532","15","0","15","1","2","1","toucan.jpg"
"7","white_butterfly","5","red_flower","blue_flower","0","0","0.94","16","2","1","0","0","1","treestump.jpg"
"7","white_butterfly","3","blue_flower","blue_flower","1","0.5","0.84","17","2","2","0","0","1","spicerack.jpg"
"7","grey_butterfly","3","yellow_flower","red_flower","0","0.333333333333333","0.907","18","2","3","0","0","1","football.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.5","0.526","19","2","4","0","0","1","bowlingpin.jpg"
"7","white_butterfly","3","blue_flower","blue_flower","1","0.6","0.975","20","2","5","0","0","1","beerbottle.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.666666666666667","0.644","21","2","6","0","0","1","key07.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.714285714285714","0.545","22","2","7","0","0","1","moon.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.75","0.656","23","2","8","0","0","1","exitsign.jpg"
"7","white_butterfly","5","blue_flower","blue_flower","1","0.777777777777778","0.596","24","2","9","0","0","1","wheelchair.jpg"
"7","white_butterfly","2","blue_flower","blue_flower","1","0.8","1.544","25","2","10","0","0","1","file.jpg"
"7","grey_butterfly","2","red_flower","red_flower","1","0.818181818181818","1.023","26","2","11","0","0","1","pirateflag.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.833333333333333","0.977","27","2","12","0","0","1","butterfly1.jpg"
"7","white_butterfly","3","blue_flower","blue_flower","1","0.846153846153846","1.116","28","2","13","0","1","1","seagull.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.857142857142857","0.727","29","2","14","0","1","1","fluorescentlightbulb.jpg"
"7","white_butterfly","5","blue_flower","blue_flower","1","0.866666666666667","0.874","30","2","15","0","1","1","xylophone.jpg"
"7","grey_butterfly","2","green_flower","red_flower","0","0.8125","2.059","31","2","16","0","1","1","basketball01.jpg"
"7","grey_butterfly","2","red_flower","red_flower","1","0.823529411764706","1.66","32","2","17","0","1","1","shelves.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.833333333333333","0.623","33","2","18","0","1","1","cork02.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.842105263157895","0.67","34","2","19","1","1","1","cloud.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.85","0.579","35","2","20","1","1","1","beaver.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.857142857142857","0.461","36","2","21","1","1","1","urinal.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.863636363636364","0.617","37","2","22","1","1","1","tulip02.jpg"
"7","white_butterfly","5","red_flower","blue_flower","0","0.826086956521739","0.535","38","2","23","1","1","1","horse.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.833333333333333","0.48","39","2","24","1","1","1","musicstand.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.84","0.481","40","2","25","1","2","1","frisbee.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.846153846153846","0.46","41","2","26","1","2","1","footballhelmet.jpg"
"7","white_butterfly","3","blue_flower","blue_flower","1","0.851851851851852","0.52","42","2","27","1","2","1","soccerball.jpg"
"7","grey_butterfly","3","red_flower","red_flower","1","0.857142857142857","0.606","43","2","28","1","2","1","windshieldwiper02.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.862068965517241","0.475","44","2","29","1","2","1","windturbine.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.866666666666667","0.731","45","2","30","1","2","1","butterfly2.jpg"
"7","white_butterfly","3","blue_flower","blue_flower","1","0.870967741935484","0.47","46","2","31","1","2","1","blender.jpg"
"7","white_butterfly","2","blue_flower","blue_flower","1","0.875","0.999","47","2","32","1","2","1","rockingchair.jpg"
"7","white_butterfly","4","blue_flower","blue_flower","1","0.878787878787879","0.62","48","2","33","1","2","1","desktopcomputer.jpg"
"7","grey_butterfly","5","red_flower","red_flower","1","0.882352941176471","0.634","49","2","34","1","2","1","tricycle.jpg"
"7","grey_butterfly","4","red_flower","red_flower","1","0.885714285714286","0.526","50","2","35","1","2","1","dreamcatcher.jpg"
"7","white_butterfly","5","blue_flower","blue_flower","1","0.888888888888889","0.536","51","2","36","1","2","1","contactlens.jpg"
"7","white_butterfly","5","blue_flower","green_flower","0","0.864864864864865","0.469","52","3","1","0","0","1","sailboat.jpg"
"7","white_butterfly","5","blue_flower","green_flower","0","0.842105263157895","0.414","53","3","2","0","0","1","asianelephant.jpg"
"7","grey_butterfly","4","red_flower","yellow_flower","0","0.82051282051282","0.579","54","3","3","0","0","1","triangle.jpg"
"7","white_butterfly","4","green_flower","green_flower","1","0.825","0.783","55","3","4","0","0","1","redonion.jpg"
"7","grey_butterfly","5","red_flower","yellow_flower","0","0.804878048780488","0.71","56","3","5","0","0","1","acorn.jpg"
"7","white_butterfly","2","green_flower","green_flower","1","0.80952380952381","0.683","57","3","6","0","0","1","communitymailbox.jpg"
"7","white_butterfly","2","yellow_flower","green_flower","0","0.790697674418605","1.788","58","3","7","0","0","1","handheldtelescope.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.795454545454545","0.499","59","3","8","0","0","1","callbell.jpg"
"7","white_butterfly","3","green_flower","green_flower","1","0.8","1.396","60","3","9","0","0","1","candycane01a.jpg"
"7","grey_butterfly","2","yellow_flower","yellow_flower","1","0.804347826086957","0.799","61","3","10","0","0","1","coffeemaker.jpg"
"7","white_butterfly","2","green_flower","green_flower","1","0.808510638297872","0.756","62","3","11","0","0","1","electricguitar01.jpg"
"7","grey_butterfly","3","yellow_flower","yellow_flower","1","0.8125","0.537","63","3","12","0","0","1","weddingcake.jpg"
"7","grey_butterfly","3","yellow_flower","yellow_flower","1","0.816326530612245","0.71","64","3","13","0","1","1","balcony02.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.82","0.529","65","3","14","0","1","1","cashregister01.jpg"
"7","white_butterfly","3","green_flower","green_flower","1","0.823529411764706","0.587","66","3","15","0","1","1","doubledoors.jpg"
"7","white_butterfly","3","green_flower","green_flower","1","0.826923076923077","0.636","67","3","16","0","1","1","butterfly3.jpg"
"7","white_butterfly","2","yellow_flower","green_flower","0","0.811320754716981","1.122","68","3","17","0","1","1","waterfountain02.jpg"
"7","grey_butterfly","2","green_flower","yellow_flower","0","0.796296296296296","1.235","69","3","18","0","1","1","panda.jpg"
"7","white_butterfly","5","green_flower","green_flower","1","0.8","0.571","70","3","19","1","1","1","greywolf.jpg"
"7","white_butterfly","2","green_flower","green_flower","1","0.803571428571429","1.168","71","3","20","1","1","1","forklift.jpg"
"7","grey_butterfly","2","yellow_flower","yellow_flower","1","0.807017543859649","0.651","72","3","21","1","1","1","barrel01.jpg"
"7","grey_butterfly","2","yellow_flower","yellow_flower","1","0.810344827586207","0.566","73","3","22","1","1","1","fingerprint.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.813559322033898","1.03","74","3","23","1","1","1","bacon.jpg"
"7","white_butterfly","3","green_flower","green_flower","1","0.816666666666667","0.582","75","3","24","1","1","1","witchhat.jpg"
"7","white_butterfly","2","green_flower","green_flower","1","0.819672131147541","0.685","76","3","25","1","2","1","hotdog.jpg"
"7","grey_butterfly","5","yellow_flower","yellow_flower","1","0.82258064516129","0.644","77","3","26","1","2","1","jeans01.jpg"
"7","white_butterfly","3","green_flower","green_flower","1","0.825396825396825","0.996","78","3","27","1","2","1","shovel01.jpg"
"7","white_butterfly","4","green_flower","green_flower","1","0.828125","1.046","79","3","28","1","2","1","skihelmet01.jpg"
"7","grey_butterfly","2","yellow_flower","yellow_flower","1","0.830769230769231","0.643","80","3","29","1","2","1","duck01.jpg"
"7","white_butterfly","4","green_flower","green_flower","1","0.833333333333333","0.48","81","3","30","1","2","1","vacuumcleaner01.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.835820895522388","0.613","82","3","31","1","2","1","chime.jpg"
"7","grey_butterfly","2","yellow_flower","yellow_flower","1","0.838235294117647","0.729","83","3","32","1","2","1","chipmunk.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.840579710144927","0.669","84","3","33","1","2","1","butterfly4.jpg"
"7","white_butterfly","2","green_flower","green_flower","1","0.842857142857143","0.609","85","3","34","1","2","1","jellyfish.jpg"
"7","grey_butterfly","5","yellow_flower","yellow_flower","1","0.845070422535211","0.591","86","3","35","1","2","1","apron.jpg"
"7","grey_butterfly","4","yellow_flower","yellow_flower","1","0.847222222222222","0.495","87","3","36","1","2","1","scalpel.jpg"
"7","white_butterfly","2","green_flower","yellow_flower","0","0.835616438356164","0.678","88","4","1","0","0","1","monarchbutterfly.jpg"
"7","grey_butterfly","5","yellow_flower","blue_flower","0","0.824324324324324","0.51","89","4","2","0","0","1","baseballglove.jpg"
"7","grey_butterfly","2","yellow_flower","blue_flower","0","0.813333333333333","1.168","90","4","3","0","0","1","granolabar01.jpg"
"7","white_butterfly","4","green_flower","yellow_flower","0","0.802631578947368","1.443","91","4","4","0","0","1","hockeypuck.jpg"
"7","white_butterfly","2","yellow_flower","yellow_flower","1","0.805194805194805","0.579","92","4","5","0","0","1","bookshelf.jpg"
"7","white_butterfly","2","yellow_flower","yellow_flower","1","0.807692307692308","1.031","93","4","6","0","0","1","gps.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.810126582278481","0.7","94","4","7","0","0","1","porcupine.jpg"
"7","grey_butterfly","3","blue_flower","blue_flower","1","0.8125","1.152","95","4","8","0","0","1","giraffe.jpg"
"7","grey_butterfly","2","blue_flower","blue_flower","1","0.814814814814815","0.702","96","4","9","0","0","1","toyanimal05.jpg"
"7","white_butterfly","5","yellow_flower","yellow_flower","1","0.817073170731707","1.752","97","4","10","0","0","1","hulahoop.jpg"
"7","grey_butterfly","2","yellow_flower","blue_flower","0","0.807228915662651","0.871","98","4","11","0","0","1","treadmill.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.80952380952381","0.583","99","4","12","0","0","1","volleyball.jpg"
"7","grey_butterfly","3","blue_flower","blue_flower","1","0.811764705882353","0.504","100","4","13","0","1","1","whiteout.jpg"
"7","grey_butterfly","5","blue_flower","blue_flower","1","0.813953488372093","0.896","101","4","14","0","1","1","butterfly2.jpg"
"7","grey_butterfly","4","blue_flower","blue_flower","1","0.816091954022989","0.82","102","4","15","0","1","1","sandcastle.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.818181818181818","0.468","103","4","16","0","1","1","ironingboard01.jpg"
"7","grey_butterfly","4","blue_flower","blue_flower","1","0.820224719101124","0.496","104","4","17","0","1","1","cookingpot.jpg"
"7","grey_butterfly","5","blue_flower","blue_flower","1","0.822222222222222","0.369","105","4","18","0","1","1","snowglobe.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.824175824175824","0.43","106","4","19","1","1","1","jaguar.jpg"
"7","grey_butterfly","3","blue_flower","blue_flower","1","0.826086956521739","0.39","107","4","20","1","1","1","escalator.jpg"
"7","grey_butterfly","4","blue_flower","blue_flower","1","0.827956989247312","0.395","108","4","21","1","1","1","surfboard.jpg"
"7","grey_butterfly","2","blue_flower","blue_flower","1","0.829787234042553","0.907","109","4","22","1","1","1","winniethepooh.jpg"
"7","white_butterfly","5","yellow_flower","yellow_flower","1","0.831578947368421","0.491","110","4","23","1","1","1","lantern03.jpg"
"7","white_butterfly","5","yellow_flower","yellow_flower","1","0.833333333333333","0.411","111","4","24","1","1","1","polarbear.jpg"
"7","white_butterfly","3","yellow_flower","yellow_flower","1","0.835051546391753","0.47","112","4","25","1","2","1","microwave.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.836734693877551","0.452","113","4","26","1","2","1","dalmatian.jpg"
"7","white_butterfly","2","yellow_flower","yellow_flower","1","0.838383838383838","0.541","114","4","27","1","2","1","trafficlight.jpg"
"7","white_butterfly","3","yellow_flower","yellow_flower","1","0.84","0.519","115","4","28","1","2","1","birdfeeder.jpg"
"7","grey_butterfly","5","blue_flower","blue_flower","1","0.841584158415842","0.536","116","4","29","1","2","1","golfball.jpg"
"7","white_butterfly","3","yellow_flower","yellow_flower","1","0.843137254901961","0.651","117","4","30","1","2","1","butterfly2.jpg"
"7","white_butterfly","3","yellow_flower","yellow_flower","1","0.844660194174757","0.458","118","4","31","1","2","1","handbrush02.jpg"
"7","grey_butterfly","4","blue_flower","blue_flower","1","0.846153846153846","0.435","119","4","32","1","2","1","dogsled.jpg"
"7","white_butterfly","4","yellow_flower","yellow_flower","1","0.847619047619048","0.842","120","4","33","1","2","1","seaturtle.jpg"
"7","grey_butterfly","4","blue_flower","blue_flower","1","0.849056603773585","0.401","121","4","34","1","2","1","canoepaddle02.jpg"
"7","grey_butterfly","3","blue_flower","blue_flower","1","0.850467289719626","0.556","122","4","35","1","2","1","trophy01.jpg"
"7","grey_butterfly","2","blue_flower","blue_flower","1","0.851851851851852","0.63","123","4","36","1","2","1","donut.jpg"
"7","white_butterfly","3","yellow_flower","red_flower","0","0.844036697247706","1.324","124","5","1","0","0","1","artichoke01b.jpg"
"7","white_butterfly","5","yellow_flower","red_flower","0","0.836363636363636","0.497","125","5","2","0","0","1","lintroller.jpg"
"7","white_butterfly","2","red_flower","red_flower","1","0.837837837837838","0.657","126","5","3","0","0","1","fridge.jpg"
"7","white_butterfly","4","red_flower","red_flower","1","0.839285714285714","0.503","127","5","4","0","0","1","shower.jpg"
"7","white_butterfly","2","red_flower","red_flower","1","0.84070796460177","0.711","128","5","5","0","0","1","zebra.jpg"
"7","white_butterfly","4","red_flower","red_flower","1","0.842105263157895","0.442","129","5","6","0","0","1","jokercard.jpg"
"7","white_butterfly","2","red_flower","red_flower","1","0.843478260869565","0.722","130","5","7","0","0","1","recyclingbin.jpg"
"7","grey_butterfly","5","yellow_flower","green_flower","0","0.836206896551724","0.512","131","5","8","0","0","1","aquarium.jpg"
"7","grey_butterfly","3","green_flower","green_flower","1","0.837606837606838","0.479","132","5","9","0","0","1","skiboot01a.jpg"
"7","grey_butterfly","5","green_flower","green_flower","1","0.838983050847458","1.066","133","5","10","0","0","1","cuttlefish.jpg"
"7","grey_butterfly","2","green_flower","green_flower","1","0.840336134453782","0.682","134","5","11","0","0","1","stool01.jpg"
"7","white_butterfly","2","red_flower","red_flower","1","0.841666666666667","0.624","135","5","12","0","0","1","pumpkin.jpg"
"7","grey_butterfly","4","green_flower","green_flower","1","0.84297520661157","0.9","136","5","13","0","1","1","mirror02.jpg"
"7","grey_butterfly","3","green_flower","green_flower","1","0.844262295081967","0.428","137","5","14","0","1","1","crab01.jpg"
"7","grey_butterfly","5","green_flower","green_flower","1","0.845528455284553","0.632","138","5","15","0","1","1","butterfly3.jpg"
"7","white_butterfly","5","red_flower","red_flower","1","0.846774193548387","1.075","139","5","16","0","1","1","fishskeleton.jpg"
"7","grey_butterfly","4","green_flower","green_flower","1","0.848","0.561","140","5","17","0","1","1","jackrabbit.jpg"
"7","white_butterfly","5","red_flower","red_flower","1","0.849206349206349","0.562","141","5","18","0","1","1","dartboard.jpg"
"7","grey_butterfly","3","red_flower","green_flower","0","0.84251968503937","0.555","142","5","19","1","1","1","brownsugar.jpg"
"7","white_butterfly","4","red_flower","red_flower","1","0.84375","0.795","143","5","20","1","1","1","cremebrulee.jpg"
"7","grey_butterfly","2","green_flower","green_flower","1","0.844961240310077","0.872","144","5","21","1","1","1","doghouse.jpg"
"7","white_butterfly","5","red_flower","red_flower","1","0.846153846153846","0.439","145","5","22","1","1","1","filingcabinet.jpg"
"7","grey_butterfly","5","green_flower","green_flower","1","0.847328244274809","0.402","146","5","23","1","1","1","hockeystick.jpg"
"7","grey_butterfly","2","green_flower","green_flower","1","0.848484848484849","0.735","147","5","24","1","1","1","bolt01a.jpg"
"7","grey_butterfly","2","green_flower","green_flower","1","0.849624060150376","0.619","148","5","25","1","2","1","ipad02.jpg"
"7","grey_butterfly","3","green_flower","green_flower","1","0.850746268656716","0.716","149","5","26","1","2","1","cannon.jpg"
"7","white_butterfly","3","red_flower","red_flower","1","0.851851851851852","0.686","150","5","27","1","2","1","bathtub.jpg"
"7","grey_butterfly","5","green_flower","green_flower","1","0.852941176470588","0.556","151","5","28","1","2","1","cactus.jpg"
"7","white_butterfly","5","red_flower","red_flower","1","0.854014598540146","0.603","152","5","29","1","2","1","lionstatue.jpg"
"7","grey_butterfly","4","green_flower","green_flower","1","0.855072463768116","0.698","153","5","30","1","2","1","locomotive.jpg"
"7","white_butterfly","3","red_flower","red_flower","1","0.856115107913669","0.873","154","5","31","1","2","1","stepladder.jpg"
"7","white_butterfly","5","red_flower","red_flower","1","0.857142857142857","0.629","155","5","32","1","2","1","butterfly2.jpg"
"7","grey_butterfly","2","green_flower","green_flower","1","0.858156028368794","0.755","156","5","33","1","2","1","battleaxe.jpg"
"7","white_butterfly","3","red_flower","red_flower","1","0.859154929577465","0.536","157","5","34","1","2","1","crown.jpg"
"7","white_butterfly","2","green_flower","red_flower","0","0.853146853146853","0.575","158","5","35","1","2","1","snowshovel.jpg"
"7","grey_butterfly","3","green_flower","green_flower","1","0.854166666666667","0.483","159","5","36","1","2","1","lightswitch01.jpg"
"8","white_butterfly","5","red_flower","blue_flower","0","0","0.834","1","0","1","0","0","1","tennisracket.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","0.5","1.049","2","0","2","0","0","1","tire.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","0.666666666666667","0.766","3","0","3","0","0","1","shed02.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","0.75","0.518","4","0","4","0","0","1","shelf.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","0.8","1.241","5","0","5","0","0","1","foosballtable.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","0.833333333333333","0.47","6","0","6","0","1","1","wheat.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","0.857142857142857","1.118","7","0","7","0","1","1","corn02.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","0.875","0.555","8","0","8","0","1","1","toucan.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","0.888888888888889","0.716","9","0","9","1","1","1","skunk.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","0.9","1.12","10","0","10","1","1","1","marble.jpg"
"8","white_butterfly","2","blue_flower","blue_flower","1","0.909090909090909","0.835","11","0","11","1","2","1","firehydrant.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","0.916666666666667","1.006","12","0","12","1","2","1","flipflop01b.jpg"
"8","white_butterfly","2","blue_flower","blue_flower","1","0.923076923076923","1.07","13","0","13","1","2","1","birdfeeder.jpg"
"8","white_butterfly","2","blue_flower","blue_flower","1","0.928571428571429","0.717","14","0","14","1","2","1","toolbox02.jpg"
"8","white_butterfly","5","blue_flower","blue_flower","1","0.933333333333333","1.771","15","0","15","1","2","1","motorcycle.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","0.578","16","2","1","0","0","1","cashregister01.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","1.398","17","2","2","0","0","1","file.jpg"
"8","grey_butterfly","2","red_flower","red_flower","1","1","1.474","18","2","3","0","0","1","scalpel.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","0.547","19","2","4","0","0","1","car.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","0.934","20","2","5","0","0","1","forklift.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","1.027","21","2","6","0","0","1","snowglobe.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","1","0.833","22","2","7","0","0","1","rollerblade.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","1","0.98","23","2","8","0","0","1","treestump.jpg"
"8","white_butterfly","5","blue_flower","blue_flower","1","1","0.949","24","2","9","0","0","1","tricycle.jpg"
"8","white_butterfly","2","blue_flower","blue_flower","1","1","0.817","25","2","10","0","0","1","beaver.jpg"
"8","grey_butterfly","2","red_flower","red_flower","1","1","1.055","26","2","11","0","0","1","fridge.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","0.783","27","2","12","0","0","1","moon.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","0.732","28","2","13","0","1","1","bowlingpin.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","1.306","29","2","14","0","1","1","dolphin01.jpg"
"8","white_butterfly","5","blue_flower","blue_flower","1","1","0.699","30","2","15","0","1","1","butterfly5.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","0.924","31","2","16","0","1","1","sandcastle.jpg"
"8","grey_butterfly","2","red_flower","red_flower","1","1","0.71","32","2","17","0","1","1","mirror02.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","1","0.819","33","2","18","0","1","1","bacon.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","1.51","34","2","19","1","1","1","triangle.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","0.608","35","2","20","1","1","1","jokercard.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","1","0.697","36","2","21","1","1","1","bookshelf.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","0.927","37","2","22","1","1","1","jeans01.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","1.15","38","2","23","1","1","1","dogsled.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","1","0.774","39","2","24","1","1","1","artichoke01b.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","0.818","40","2","25","1","2","1","gong.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","1","0.765","41","2","26","1","2","1","exitsign.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","0.681","42","2","27","1","2","1","zebra.jpg"
"8","grey_butterfly","3","red_flower","red_flower","1","1","0.892","43","2","28","1","2","1","apron.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","0.963","44","2","29","1","2","1","dalmatian.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","1","1.384","45","2","30","1","2","1","butterfly2.jpg"
"8","white_butterfly","3","blue_flower","blue_flower","1","1","0.761","46","2","31","1","2","1","whiteout.jpg"
"8","white_butterfly","2","blue_flower","blue_flower","1","1","0.686","47","2","32","1","2","1","star.jpg"
"8","white_butterfly","4","blue_flower","blue_flower","1","1","0.874","48","2","33","1","2","1","golfball.jpg"
"8","grey_butterfly","5","red_flower","red_flower","1","1","0.615","49","2","34","1","2","1","skateboard.jpg"
"8","grey_butterfly","4","red_flower","red_flower","1","1","0.902","50","2","35","1","2","1","crab01.jpg"
"8","white_butterfly","5","blue_flower","blue_flower","1","1","0.594","51","2","36","1","2","1","snowman.jpg"
"8","white_butterfly","5","blue_flower","green_flower","0","0.972972972972973","1.312","52","3","1","0","0","1","cork02.jpg"
"8","white_butterfly","5","blue_flower","green_flower","0","0.947368421052632","0.797","53","3","2","0","0","1","trombone.jpg"
"8","grey_butterfly","4","red_flower","yellow_flower","0","0.923076923076923","0.533","54","3","3","0","0","1","electricguitar01.jpg"
"8","white_butterfly","4","green_flower","green_flower","1","0.925","0.64","55","3","4","0","0","1","hockeypuck.jpg"
"8","grey_butterfly","3","yellow_flower","yellow_flower","1","0.926829268292683","0.892","56","3","5","0","0","1","sailboat.jpg"
"8","white_butterfly","2","green_flower","green_flower","1","0.928571428571429","1.465","57","3","6","0","0","1","surfboard.jpg"
"8","white_butterfly","5","green_flower","green_flower","1","0.930232558139535","0.573","58","3","7","0","0","1","desktopcomputer.jpg"
"8","grey_butterfly","4","yellow_flower","yellow_flower","1","0.931818181818182","0.576","59","3","8","0","0","1","baseballglove.jpg"
"8","white_butterfly","3","green_flower","green_flower","1","0.933333333333333","1.811","60","3","9","0","0","1","bolt01a.jpg"
"8","grey_butterfly","2","yellow_flower","yellow_flower","1","0.934782608695652","1.014","61","3","10","0","0","1","spicerack.jpg"
"8","white_butterfly","3","yellow_flower","green_flower","0","0.914893617021277","1.393","62","3","11","0","0","1","hockeystick.jpg"
"8","grey_butterfly","3","yellow_flower","yellow_flower","1","0.916666666666667","1.55","63","3","12","0","0","1","ipad02.jpg"
"8","grey_butterfly","3","yellow_flower","yellow_flower","1","0.918367346938776","0.575","64","3","13","0","1","1","locomotive.jpg"
"8","grey_butterfly","4","yellow_flower","yellow_flower","1","0.92","1.154","65","3","14","0","1","1","lintroller.jpg"
"8","white_butterfly","3","green_flower","green_flower","1","0.92156862745098","1.582","66","3","15","0","1","1","butterfly2.jpg"
"8","white_butterfly","3","green_flower","green_flower","1","0.923076923076923","0.665","67","3","16","0","1","1","coffeemachine.jpg"
"8","white_butterfly","3","green_flower","green_flower","1","0.924528301886792","0.609","68","3","17","0","1","1","asianelephant.jpg"
