"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","P1","P2","P3","P4","Prob","Delta","uncertainty","uncertainty2","CPP"
6,2,2,"red_flower","green_flower",0,0.701492537313433,0.8306,149,5,26,1,2,1,"tulip02.jpg",3,0.0518075938456892,0.999999999999861,7.20399975618624e-06,7.20399975618621e-06,0.0811493169502538,0.775356889357124,0.071758155623174,0.0717356380694479,0.071758155623174,-0.000139052969293335,0.89072080409993,0.77912938992099,NA
6,1,3,"red_flower","red_flower",1,0.703703703703704,0.809935,150,5,27,1,2,1,"jellyfish.jpg",3,3.73221893432943e-07,0.00268402678007993,0.999999999999861,0.00268402678007993,0.0723509215287863,0.0728145816572461,0.782019915156721,0.0728145816572461,0.782019915156721,2.6887381210372e-12,0.888258888271612,0.763814121158305,NA
6,2,5,"green_flower","green_flower",1,0.705882352941177,1.79166,151,5,28,1,2,1,"callbell.jpg",2,0.0518075938456892,0.999999999999993,7.20399975618624e-06,7.20399975618621e-06,0.081151144275505,0.775374348890683,0.0717372534169059,0.0717372534169059,0.775374348890683,1.39332989590457e-13,0.890714297342449,0.77908760833408,NA
6,1,5,"red_flower","red_flower",1,0.708029197080292,0.807405,152,5,29,1,2,1,"basketball01.jpg",3,3.73221893432943e-07,0.00268402678007993,0.999999999999993,0.00268402678007993,0.072350921528443,0.0728145816569006,0.782019915157756,0.0728145816569006,0.782019915157756,1.39332989590457e-13,0.888258888271226,0.763814121155847,NA
6,2,4,"green_flower","green_flower",1,0.710144927536232,0.50854,153,5,30,1,2,1,"jokercard.jpg",2,0.0518075938456892,1,7.20399975618624e-06,7.20399975618621e-06,0.0811511442754852,0.775374348890738,0.0717372534168884,0.0717372534168884,0.775374348890738,7.21644966006352e-15,0.890714297342429,0.779087608333952,NA
6,1,3,"red_flower","red_flower",1,0.712230215827338,0.66645,154,5,31,1,2,1,"soccerball.jpg",3,3.73221893432943e-07,0.00268402678007993,1,0.00268402678007993,0.0723509215284252,0.0728145816568826,0.78201991515781,0.0728145816568826,0.78201991515781,7.21644966006352e-15,0.888258888271206,0.76381412115572,NA
6,1,5,"red_flower","red_flower",1,0.714285714285714,0.59809,155,5,32,1,2,1,"butterfly2.jpg",3,3.73221893432943e-07,0.00268402678007993,1,0.00268402678007993,0.0723509215284242,0.0728145816568817,0.782019915157812,0.0728145816568817,0.782019915157812,3.33066907387547e-16,0.888258888271205,0.763814121155713,NA
6,2,2,"green_flower","green_flower",1,0.716312056737589,0.817265,156,5,33,1,2,1,"eyepatch.jpg",2,0.0518075938456892,1,7.20399975618624e-06,7.20399975618621e-06,0.0811511442754842,0.775374348890741,0.0717372534168875,0.0717372534168875,0.775374348890741,3.33066907387547e-16,0.890714297342428,0.779087608333946,NA
6,1,3,"red_flower","red_flower",1,0.71830985915493,0.728825,157,5,34,1,2,1,"cashregister01.jpg",3,3.73221893432943e-07,0.00268402678007993,1,0.00268402678007993,0.0723509215284242,0.0728145816568817,0.782019915157812,0.0728145816568817,0.782019915157812,0,0.888258888271205,0.763814121155713,NA
6,1,2,"green_flower","red_flower",0,0.713286713286713,1.085455,158,5,35,1,2,1,"balcony02.jpg",2,3.73221893432943e-07,0.000139052969293335,1,0.00268402678007993,0.0723509215284242,0.0728145816568817,0.782019915157812,0.0728145816568817,0.0728145816568817,-0.00268402678007993,0.888258888271205,0.763814121155713,NA
6,2,3,"green_flower","green_flower",1,0.715277777777778,0.737695,159,5,36,1,2,1,"fingerprint.jpg",2,0.0518075938456892,1,7.20399975618624e-06,7.20399975618621e-06,0.0811511442754841,0.775374348890741,0.0717372534168874,0.0717372534168874,0.775374348890741,0,0.890714297342428,0.779087608333945,NA
7,1,5,"red_flower","blue_flower",0,0,0.576,1,0,1,0,0,1,"skunk.jpg",3,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1,1.38629436111989,NA
7,1,4,"blue_flower","blue_flower",1,0.5,0.467,2,0,2,0,0,1,"tire.jpg",1,0.83354026628168,0,0,0,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
7,2,3,"red_flower","red_flower",1,0.666666666666667,0.846,3,0,3,0,0,1,"shelf.jpg",3,0,0,0.83354026628168,0,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
7,1,4,"blue_flower","blue_flower",1,0.75,0.476,4,0,4,0,0,1,"foosballtable.jpg",1,0.972291157050426,0,0,0,0.853401158976299,0.0488662803412337,0.0488662803412337,0.0488662803412337,0.853401158976299,0.16645973371832,0.860719199962414,0.577819072134184,NA
7,2,5,"red_flower","red_flower",1,0.8,0.496,5,0,5,0,0,1,"corn02.jpg",3,0,0,0.972291157050426,0,0.0488662803412337,0.0488662803412337,0.853401158976299,0.0488662803412337,0.853401158976299,0.16645973371832,0.860719199962414,0.577819072134184,NA
7,2,5,"red_flower","red_flower",1,0.833333333333333,0.711,6,0,6,0,1,1,"marble.jpg",3,0,0,0.995387593380971,0,0.0321406580356288,0.0321406580356288,0.903578025893114,0.0321406580356288,0.903578025893114,0.027708842949574,0.840441527569602,0.423079720894431,NA
7,1,2,"blue_flower","blue_flower",1,0.857142857142857,0.617,7,0,7,0,1,1,"firehydrant.jpg",1,0.995387593380971,0,0,0,0.903578025893114,0.0321406580356288,0.0321406580356288,0.0321406580356288,0.903578025893114,0.027708842949574,0.840441527569602,0.423079720894431,NA
7,2,3,"red_flower","red_flower",1,0.875,0.696,8,0,8,0,1,1,"wheat.jpg",3,0,0,0.999232220022396,0,0.0299115390007615,0.0299115390007615,0.910265382997716,0.0299115390007615,0.910265382997716,0.00461240661902884,0.837692319306075,0.400506946336428,NA
7,1,2,"blue_flower","blue_flower",1,0.888888888888889,0.751,9,0,9,1,1,1,"birdfeeder.jpg",1,0.999232220022396,0,0,0,0.910265382997716,0.0299115390007615,0.0299115390007615,0.0299115390007615,0.910265382997716,0.00461240661902884,0.837692319306075,0.400506946336428,NA
7,2,2,"yellow_flower","red_flower",0,0.8,1.703,10,0,10,1,1,1,"shed02.jpg",4,0,0,0.999232220022396,0,0.02955428957495,0.02955428957495,0.91133713127515,0.02955428957495,0.02955428957495,0,0.837250798436813,0.396839342262371,NA
7,1,2,"blue_flower","blue_flower",1,0.818181818181818,0.623,11,0,11,1,2,1,"toolbox02.jpg",1,0.999872195549374,0,0,0,0.91133713127515,0.02955428957495,0.02955428957495,0.02955428957495,0.91133713127515,0.000767779977604133,0.837250798436813,0.396839342262371,NA
7,2,4,"red_flower","red_flower",1,0.833333333333333,1.147,12,0,12,1,2,1,"flipflop01b.jpg",3,0,0,0.999872195549374,0,0.02955428957495,0.02955428957495,0.91133713127515,0.02955428957495,0.91133713127515,0.000767779977604133,0.837250798436813,0.396839342262371,NA
7,1,4,"blue_flower","blue_flower",1,0.846153846153846,0.515,13,0,13,1,2,1,"tennisracket.jpg",1,0.999978725705181,0,0,0,0.911514408504555,0.0294951971651481,0.0294951971651481,0.0294951971651481,0.911514408504555,0.000127804450626212,0.837177742622039,0.396231320074218,NA
7,1,5,"blue_flower","blue_flower",1,0.857142857142857,0.868,14,0,14,1,2,1,"motorcycle.jpg",1,0.999996458686549,0,0,0,0.911543886935366,0.0294853710215448,0.0294853710215448,0.0294853710215448,0.911543886935366,2.12742948192401e-05,0.837165593920342,0.396130177729233,NA
7,2,4,"red_flower","red_flower",1,0.866666666666667,0.532,15,0,15,1,2,1,"toucan.jpg",3,0,0,0.999978725705181,0,0.0294951971651481,0.0294951971651481,0.911514408504555,0.0294951971651481,0.911514408504555,0.000127804450626212,0.837177742622039,0.396231320074218,NA
7,1,5,"red_flower","blue_flower",0,0,0.94,16,2,1,0,0,1,"treestump.jpg",3,0.999996458686549,0,0,0,0.911548793046124,0.029483735651292,0.029483735651292,0.029483735651292,0.029483735651292,0,0.837163571987201,0.396113343509518,NA
7,1,3,"blue_flower","blue_flower",1,0.5,0.84,17,2,2,0,0,1,"spicerack.jpg",1,0.999999410513906,0,0,0,0.911548793046124,0.029483735651292,0.029483735651292,0.029483735651292,0.911548793046124,3.54131345070563e-06,0.837163571987201,0.396113343509518,NA
7,2,3,"yellow_flower","red_flower",0,0.333333333333333,0.907,18,2,3,0,0,1,"football.jpg",4,0,0,0.999978725705181,0,0.0294853710215448,0.0294853710215448,0.911543886935366,0.0294853710215448,0.0294853710215448,0,0.837165593920342,0.396130177729233,NA
7,1,4,"blue_flower","blue_flower",1,0.5,0.526,19,2,4,0,0,1,"bowlingpin.jpg",1,0.999999901874302,0,0,0,0.91154960969216,0.0294834634359467,0.0294834634359467,0.0294834634359467,0.91154960969216,5.89486094049185e-07,0.837163235426073,0.396110541342657,NA
7,1,3,"blue_flower","blue_flower",1,0.6,0.975,20,2,5,0,0,1,"beerbottle.jpg",1,0.999999983666022,0,0,0,0.911549745630181,0.0294834181232731,0.0294834181232731,0.0294834181232731,0.911549745630181,9.8125698233531e-08,0.837163179402455,0.396110074896173,NA
7,1,4,"blue_flower","blue_flower",1,0.666666666666667,0.644,21,2,6,0,0,1,"key07.jpg",1,0.99999999728105,0,0,0,0.911549768258369,0.0294834105805437,0.0294834105805437,0.0294834105805437,0.911549768258369,1.6333977614913e-08,0.837163170076786,0.396109997251656,NA
7,2,5,"red_flower","red_flower",1,0.714285714285714,0.545,22,2,7,0,0,1,"moon.jpg",3,0,0,0.999996458686549,0,0.0294853710215448,0.0294853710215448,0.911543886935366,0.0294853710215448,0.911543886935366,2.12742948192401e-05,0.837165593920342,0.396130177729233,NA
7,2,4,"red_flower","red_flower",1,0.75,0.656,23,2,8,0,0,1,"exitsign.jpg",3,0,0,0.999999410513906,0,0.029483735651292,0.029483735651292,0.911548793046124,0.029483735651292,0.911548793046124,3.54131345070563e-06,0.837163571987201,0.396113343509518,NA
7,1,5,"blue_flower","blue_flower",1,0.777777777777778,0.596,24,2,9,0,0,1,"wheelchair.jpg",1,0.999999999547404,0,0,0,0.911549772025051,0.0294834093249831,0.0294834093249831,0.0294834093249831,0.911549772025051,2.7189495099833e-09,0.837163168524438,0.396109984326971,NA
7,1,2,"blue_flower","blue_flower",1,0.8,1.544,25,2,10,0,0,1,"file.jpg",1,0.999999999924661,0,0,0,0.911549772652051,0.0294834091159828,0.0294834091159828,0.0294834091159828,0.911549772652051,4.52595627642438e-10,0.837163168266034,0.396109982175532,NA
7,2,2,"red_flower","red_flower",1,0.818181818181818,1.023,26,2,11,0,0,1,"pirateflag.jpg",3,0,0,0.999999901874302,0,0.0294834634359467,0.0294834634359467,0.91154960969216,0.0294834634359467,0.91154960969216,5.89486094049185e-07,0.837163235426073,0.396110541342657,NA
7,2,3,"red_flower","red_flower",1,0.833333333333333,0.977,27,2,12,0,0,1,"butterfly1.jpg",3,0,0,0.999999983666022,0,0.0294834181232731,0.0294834181232731,0.911549745630181,0.0294834181232731,0.911549745630181,9.8125698233531e-08,0.837163179402455,0.396110074896173,NA
7,1,3,"blue_flower","blue_flower",1,0.846153846153846,1.116,28,2,13,0,1,1,"seagull.jpg",1,0.999999999987459,0,0,0,0.911549772756422,0.0294834090811927,0.0294834090811927,0.0294834090811927,0.911549772756422,7.53389572949459e-11,0.83716316822302,0.396109981817404,NA
7,1,4,"blue_flower","blue_flower",1,0.857142857142857,0.727,29,2,14,0,1,1,"fluorescentlightbulb.jpg",1,0.999999999997912,0,0,0,0.911549772773795,0.0294834090754015,0.0294834090754015,0.0294834090754015,0.911549772773795,1.25408572415608e-11,0.83716316821586,0.39610998175779,NA
7,1,5,"blue_flower","blue_flower",1,0.866666666666667,0.874,30,2,15,0,1,1,"xylophone.jpg",1,0.999999999999653,0,0,0,0.911549772776687,0.0294834090744375,0.0294834090744375,0.0294834090744375,0.911549772776687,2.08755235320268e-12,0.837163168214669,0.396109981747867,NA
7,2,2,"green_flower","red_flower",0,0.8125,2.059,31,2,16,0,1,1,"basketball01.jpg",2,0,0,0.999999983666022,0,0.0294834105805437,0.0294834105805437,0.911549768258369,0.0294834105805437,0.0294834105805437,0,0.837163170076786,0.396109997251656,NA
7,2,2,"red_flower","red_flower",1,0.823529411764706,1.66,32,2,17,0,1,1,"shelves.jpg",3,0,0,0.99999999728105,0,0.0294834105805437,0.0294834105805437,0.911549768258369,0.0294834105805437,0.911549768258369,1.6333977614913e-08,0.837163170076786,0.396109997251656,NA
7,2,5,"red_flower","red_flower",1,0.833333333333333,0.623,33,2,18,0,1,1,"cork02.jpg",3,0,0,0.999999999547404,0,0.0294834093249831,0.0294834093249831,0.911549772025051,0.0294834093249831,0.911549772025051,2.7189495099833e-09,0.837163168524438,0.396109984326971,NA
7,2,3,"red_flower","red_flower",1,0.842105263157895,0.67,34,2,19,1,1,1,"cloud.jpg",3,0,0,0.999999999924661,0,0.0294834091159828,0.0294834091159828,0.911549772652051,0.0294834091159828,0.911549772652051,4.52595627642438e-10,0.837163168266034,0.396109982175532,NA
7,2,3,"red_flower","red_flower",1,0.85,0.579,35,2,20,1,1,1,"beaver.jpg",3,0,0,0.999999999987459,0,0.0294834090811927,0.0294834090811927,0.911549772756422,0.0294834090811927,0.911549772756422,7.53389572949459e-11,0.83716316822302,0.396109981817404,NA
7,2,4,"red_flower","red_flower",1,0.857142857142857,0.461,36,2,21,1,1,1,"urinal.jpg",3,0,0,0.999999999997912,0,0.0294834090754015,0.0294834090754015,0.911549772773795,0.0294834090754015,0.911549772773795,1.25408572415608e-11,0.83716316821586,0.39610998175779,NA
7,2,3,"red_flower","red_flower",1,0.863636363636364,0.617,37,2,22,1,1,1,"tulip02.jpg",3,0,0,0.999999999999653,0,0.0294834090744375,0.0294834090744375,0.911549772776687,0.0294834090744375,0.911549772776687,2.08755235320268e-12,0.837163168214669,0.396109981747867,NA
7,1,5,"red_flower","blue_flower",0,0.826086956521739,0.535,38,2,23,1,1,1,"horse.jpg",3,0.999999999999653,0,0,0,0.911549772777169,0.0294834090742771,0.0294834090742771,0.0294834090742771,0.0294834090742771,0,0.83716316821447,0.396109981746215,NA
7,2,5,"red_flower","red_flower",1,0.833333333333333,0.48,39,2,24,1,1,1,"musicstand.jpg",3,0,0,0.999999999999942,0,0.0294834090742771,0.0294834090742771,0.911549772777169,0.0294834090742771,0.911549772777169,3.47499806707674e-13,0.83716316821447,0.396109981746215,NA
7,1,4,"blue_flower","blue_flower",1,0.84,0.481,40,2,25,1,2,1,"frisbee.jpg",1,0.999999999999942,0,0,0,0.911549772777169,0.0294834090742771,0.0294834090742771,0.0294834090742771,0.911549772777169,3.47499806707674e-13,0.83716316821447,0.396109981746215,NA
7,2,5,"red_flower","red_flower",1,0.846153846153846,0.46,41,2,26,1,2,1,"footballhelmet.jpg",3,0,0,0.99999999999999,0,0.0294834090742504,0.0294834090742504,0.911549772777249,0.0294834090742504,0.911549772777249,5.78426195829707e-14,0.837163168214437,0.39610998174594,NA
7,1,3,"blue_flower","blue_flower",1,0.851851851851852,0.52,42,2,27,1,2,1,"soccerball.jpg",1,0.99999999999999,0,0,0,0.911549772777249,0.0294834090742504,0.0294834090742504,0.0294834090742504,0.911549772777249,5.78426195829707e-14,0.837163168214437,0.39610998174594,NA
7,2,3,"red_flower","red_flower",1,0.857142857142857,0.606,43,2,28,1,2,1,"windshieldwiper02.jpg",3,0,0,0.999999999999998,0,0.0294834090742459,0.0294834090742459,0.911549772777262,0.0294834090742459,0.911549772777262,9.65894031423886e-15,0.837163168214432,0.396109981745894,NA
7,1,4,"blue_flower","blue_flower",1,0.862068965517241,0.475,44,2,29,1,2,1,"windturbine.jpg",1,0.999999999999998,0,0,0,0.911549772777262,0.0294834090742459,0.0294834090742459,0.0294834090742459,0.911549772777262,9.65894031423886e-15,0.837163168214432,0.396109981745894,NA
7,2,4,"red_flower","red_flower",1,0.866666666666667,0.731,45,2,30,1,2,1,"butterfly2.jpg",3,0,0,1,0,0.0294834090742452,0.0294834090742452,0.911549772777264,0.0294834090742452,0.911549772777264,1.55431223447522e-15,0.837163168214431,0.396109981745887,NA
7,1,3,"blue_flower","blue_flower",1,0.870967741935484,0.47,46,2,31,1,2,1,"blender.jpg",1,1,0,0,0,0.911549772777264,0.0294834090742452,0.0294834090742452,0.0294834090742452,0.911549772777264,1.55431223447522e-15,0.837163168214431,0.396109981745887,NA
7,1,2,"blue_flower","blue_flower",1,0.875,0.999,47,2,32,1,2,1,"rockingchair.jpg",1,1,0,0,0,0.911549772777265,0.0294834090742451,0.0294834090742451,0.0294834090742451,0.911549772777265,2.22044604925031e-16,0.83716316821443,0.396109981745885,NA
7,1,4,"blue_flower","blue_flower",1,0.878787878787879,0.62,48,2,33,1,2,1,"desktopcomputer.jpg",1,1,0,0,0,0.911549772777265,0.029483409074245,0.029483409074245,0.029483409074245,0.911549772777265,0,0.83716316821443,0.396109981745885,NA
7,2,5,"red_flower","red_flower",1,0.882352941176471,0.634,49,2,34,1,2,1,"tricycle.jpg",3,0,0,1,0,0.0294834090742451,0.0294834090742451,0.911549772777265,0.0294834090742451,0.911549772777265,2.22044604925031e-16,0.83716316821443,0.396109981745885,NA
7,2,4,"red_flower","red_flower",1,0.885714285714286,0.526,50,2,35,1,2,1,"dreamcatcher.jpg",3,0,0,1,0,0.029483409074245,0.029483409074245,0.911549772777265,0.029483409074245,0.911549772777265,0,0.83716316821443,0.396109981745885,NA
7,1,5,"blue_flower","blue_flower",1,0.888888888888889,0.536,51,2,36,1,2,1,"contactlens.jpg",1,1,0,0,0,0.911549772777265,0.029483409074245,0.029483409074245,0.029483409074245,0.911549772777265,0,0.83716316821443,0.396109981745885,NA
7,1,5,"blue_flower","green_flower",0,0.864864864864865,0.469,52,3,1,0,0,1,"sailboat.jpg",1,0.16645973371832,0,0,0,0.911549772777265,0.029483409074245,0.029483409074245,0.029483409074245,0.911549772777265,-1,0.83716316821443,0.396109981745885,NA
7,1,5,"blue_flower","green_flower",0,0.842105263157895,0.414,53,3,2,0,0,1,"asianelephant.jpg",1,0.027708842949574,0,0,0,0.371115116026239,0.20962829465792,0.20962829465792,0.20962829465792,0.371115116026239,-0.16645973371832,0.993522730181108,1.35044715970018,NA
7,2,4,"red_flower","yellow_flower",0,0.82051282051282,0.579,54,3,3,0,0,1,"triangle.jpg",3,0,0,0.16645973371832,0,0.029483409074245,0.029483409074245,0.911549772777265,0.029483409074245,0.911549772777265,-1,0.83716316821443,0.396109981745885,NA
7,1,4,"green_flower","green_flower",1,0.825,0.783,55,3,4,0,0,1,"redonion.jpg",2,0.027708842949574,0.83354026628168,0,0,0.268247079331162,0.243917640222946,0.243917640222946,0.243917640222946,0.243917640222946,1,0.999852041493129,1.38542029105013,NA
7,2,5,"red_flower","yellow_flower",0,0.804878048780488,0.71,56,3,5,0,0,1,"acorn.jpg",3,0,0,0.027708842949574,0,0.20962829465792,0.20962829465792,0.371115116026239,0.20962829465792,0.371115116026239,-0.16645973371832,0.993522730181108,1.35044715970018,NA
7,1,2,"green_flower","green_flower",1,0.80952380952381,0.683,57,3,6,0,0,1,"communitymailbox.jpg",2,0.027708842949574,0.972291157050426,0,0,0.0534797543362141,0.849261736755377,0.0486292544542043,0.0486292544542043,0.849261736755377,0.16645973371832,0.862357609887059,0.589435968891479,NA
7,1,2,"yellow_flower","green_flower",0,0.790697674418605,1.788,58,3,7,0,0,1,"handheldtelescope.jpg",4,0.027708842949574,0.972291157050426,0,0,0.0352335577606865,0.900690544100376,0.0320379490694687,0.0320379490694687,0.0320379490694687,0,0.841623861352745,0.432563849066955,NA
7,2,4,"yellow_flower","yellow_flower",1,0.795454545454545,0.499,59,3,8,0,0,1,"callbell.jpg",4,0,0,0.027708842949574,0.83354026628168,0.243917640222946,0.243917640222946,0.268247079331162,0.243917640222946,0.243917640222946,1,0.999852041493129,1.38542029105013,NA
7,1,3,"green_flower","green_flower",1,0.8,1.396,60,3,9,0,0,1,"candycane01a.jpg",2,0.027708842949574,0.995387593380971,0,0,0.0352335577606865,0.900690544100376,0.0320379490694687,0.0320379490694687,0.900690544100376,0.027708842949574,0.841623861352745,0.432563849066955,NA
7,2,2,"yellow_flower","yellow_flower",1,0.804347826086957,0.799,61,3,10,0,0,1,"coffeemaker.jpg",4,0,0,0.027708842949574,0.972291157050426,0.0486292544542043,0.0486292544542043,0.0534797543362141,0.849261736755377,0.849261736755377,0.16645973371832,0.862357609887059,0.589435968891479,NA
7,1,2,"green_flower","green_flower",1,0.808510638297872,0.756,62,3,11,0,0,1,"electricguitar01.jpg",2,0.027708842949574,0.999232220022396,0,0,0.0327971992122134,0.907557674677102,0.0298225630553422,0.0298225630553422,0.907557674677102,0.00461240661902884,0.838805289031918,0.409615883557169,NA
7,2,3,"yellow_flower","yellow_flower",1,0.8125,0.537,63,3,12,0,0,1,"weddingcake.jpg",4,0,0,0.027708842949574,0.995387593380971,0.0320379490694687,0.0320379490694687,0.0352335577606865,0.900690544100376,0.900690544100376,0.027708842949574,0.841623861352745,0.432563849066955,NA
7,2,3,"yellow_flower","yellow_flower",1,0.816326530612245,0.71,64,3,13,0,1,1,"balcony02.jpg",4,0,0,0.027708842949574,0.999232220022396,0.0298225630553422,0.0298225630553422,0.0327971992122134,0.907557674677102,0.907557674677102,0.00461240661902884,0.838805289031918,0.409615883557169,NA
7,2,4,"yellow_flower","yellow_flower",1,0.82,0.529,65,3,14,0,1,1,"cashregister01.jpg",4,0,0,0.027708842949574,0.999872195549374,0.0294674232252534,0.0294674232252534,0.0324066361431037,0.908658517406389,0.908658517406389,0.000767779977604133,0.838352468197308,0.405885849874166,NA
7,1,3,"green_flower","green_flower",1,0.823529411764706,0.587,66,3,15,0,1,1,"doubledoors.jpg",2,0.027708842949574,0.999872195549374,0,0,0.0324066361431037,0.908658517406389,0.0294674232252534,0.0294674232252534,0.908658517406389,0.000767779977604133,0.838352468197308,0.405885849874166,NA
7,1,3,"green_flower","green_flower",1,0.826923076923077,0.636,67,3,16,0,1,1,"butterfly3.jpg",2,0.027708842949574,0.999978725705181,0,0,0.0323420306689239,0.908840614670949,0.0294086773300634,0.0294086773300634,0.908840614670949,0.000127804450626212,0.838277538397597,0.405267438568077,NA
7,1,2,"yellow_flower","green_flower",0,0.811320754716981,1.122,68,3,17,0,1,1,"waterfountain02.jpg",4,0.027708842949574,0.999978725705181,0,0,0.0323312877153007,0.908870894805766,0.0293989087394665,0.0293989087394665,0.0293989087394665,0,0.838265077947691,0.405164566943458,NA
7,2,2,"green_flower","yellow_flower",0,0.796296296296296,1.235,69,3,18,0,1,1,"panda.jpg",2,0,0,0.027708842949574,0.999872195549374,0.0294086773300634,0.0294086773300634,0.0323420306689239,0.908840614670949,0.0294086773300634,0,0.838277538397597,0.405267438568077,NA
7,1,5,"green_flower","green_flower",1,0.8,0.571,70,3,19,1,1,1,"greywolf.jpg",2,0.027708842949574,0.999996458686549,0,0,0.0323312877153007,0.908870894805766,0.0293989087394665,0.0293989087394665,0.908870894805766,2.12742948192401e-05,0.838265077947691,0.405164566943458,NA
7,1,2,"green_flower","green_flower",1,0.803571428571429,1.168,71,3,20,1,1,1,"forklift.jpg",2,0.027708842949574,0.999999410513906,0,0,0.0323294997578356,0.908875934350289,0.0293972829459377,0.0293972829459377,0.908875934350289,3.54131345070563e-06,0.838263004126428,0.40514744487086,NA
7,2,2,"yellow_flower","yellow_flower",1,0.807017543859649,0.651,72,3,21,1,1,1,"barrel01.jpg",4,0,0,0.027708842949574,0.999978725705181,0.0294086773300634,0.0294086773300634,0.0323420306689239,0.908840614670949,0.908840614670949,0.000127804450626212,0.838277538397597,0.405267438568077,NA
7,2,2,"yellow_flower","yellow_flower",1,0.810344827586207,0.566,73,3,22,1,1,1,"fingerprint.jpg",4,0,0,0.027708842949574,0.999996458686549,0.0293989087394665,0.0293989087394665,0.0323312877153007,0.908870894805766,0.908870894805766,2.12742948192401e-05,0.838265077947691,0.405164566943458,NA
7,2,4,"yellow_flower","yellow_flower",1,0.813559322033898,1.03,74,3,23,1,1,1,"bacon.jpg",4,0,0,0.027708842949574,0.999999410513906,0.0293972829459377,0.0293972829459377,0.0323294997578356,0.908875934350289,0.908875934350289,3.54131345070563e-06,0.838263004126428,0.40514744487086,NA
7,1,3,"green_flower","green_flower",1,0.816666666666667,0.582,75,3,24,1,1,1,"witchhat.jpg",2,0.027708842949574,0.999999901874302,0,0,0.0323292021435491,0.908876773207184,0.0293970123246334,0.0293970123246334,0.908876773207184,5.89486094049185e-07,0.838262658928166,0.405144594788156,NA
7,1,2,"green_flower","green_flower",1,0.819672131147541,0.685,76,3,25,1,2,1,"hotdog.jpg",2,0.027708842949574,0.999999983666022,0,0,0.0323291526029936,0.908876912842405,0.0293969672773008,0.0293969672773008,0.908876912842405,9.8125698233531e-08,0.838262601466818,0.405144120365615,NA
7,2,5,"yellow_flower","yellow_flower",1,0.82258064516129,0.644,77,3,26,1,2,1,"jeans01.jpg",4,0,0,0.027708842949574,0.999999901874302,0.0293970123246334,0.0293970123246334,0.0323292021435491,0.908876773207184,0.908876773207184,5.89486094049185e-07,0.838262658928166,0.405144594788156,NA
7,1,3,"green_flower","green_flower",1,0.825396825396825,0.996,78,3,27,1,2,1,"shovel01.jpg",2,0.027708842949574,0.99999999728105,0,0,0.0323291443564925,0.908876936086028,0.0293969597787398,0.0293969597787398,0.908876936086028,1.6333977614913e-08,0.838262591901824,0.405144041393405,NA
7,1,4,"green_flower","green_flower",1,0.828125,1.046,79,3,28,1,2,1,"skihelmet01.jpg",2,0.027708842949574,0.999999999547404,0,0,0.0323291429837823,0.908876939955155,0.0293969585305315,0.0293969585305315,0.908876939955155,2.7189495099833e-09,0.838262590309638,0.405144028247713,NA
7,2,2,"yellow_flower","yellow_flower",1,0.830769230769231,0.643,80,3,29,1,2,1,"duck01.jpg",4,0,0,0.027708842949574,0.999999983666022,0.0293969672773008,0.0293969672773008,0.0323291526029936,0.908876912842405,0.908876912842405,9.8125698233531e-08,0.838262601466818,0.405144120365615,NA
7,1,4,"green_flower","green_flower",1,0.833333333333333,0.48,81,3,30,1,2,1,"vacuumcleaner01.jpg",2,0.027708842949574,0.999999999924661,0,0,0.0323291427552813,0.908876940599208,0.0293969583227551,0.0293969583227551,0.908876940599208,4.52595627642438e-10,0.838262590044603,0.405144026059485,NA
7,2,4,"yellow_flower","yellow_flower",1,0.835820895522388,0.613,82,3,31,1,2,1,"chime.jpg",4,0,0,0.027708842949574,0.99999999728105,0.0293969597787398,0.0293969597787398,0.0323291443564925,0.908876936086028,0.908876936086028,1.6333977614913e-08,0.838262591901824,0.405144041393405,NA
7,2,2,"yellow_flower","yellow_flower",1,0.838235294117647,0.729,83,3,32,1,2,1,"chipmunk.jpg",4,0,0,0.027708842949574,0.999999999547404,0.0293969585305315,0.0293969585305315,0.0323291429837823,0.908876939955155,0.908876939955155,2.7189495099833e-09,0.838262590309638,0.405144028247713,NA
7,2,4,"yellow_flower","yellow_flower",1,0.840579710144927,0.669,84,3,33,1,2,1,"butterfly4.jpg",4,0,0,0.027708842949574,0.999999999924661,0.0293969583227551,0.0293969583227551,0.0323291427552813,0.908876940599208,0.908876940599208,4.52595627642438e-10,0.838262590044603,0.405144026059485,NA
7,1,2,"green_flower","green_flower",1,0.842857142857143,0.609,85,3,34,1,2,1,"jellyfish.jpg",2,0.027708842949574,0.999999999987459,0,0,0.0323291427172451,0.908876940706417,0.0293969582881687,0.0293969582881687,0.908876940706417,7.53389572949459e-11,0.838262590000486,0.405144025695233,NA
7,2,5,"yellow_flower","yellow_flower",1,0.845070422535211,0.591,86,3,35,1,2,1,"apron.jpg",4,0,0,0.027708842949574,0.999999999987459,0.0293969582881687,0.0293969582881687,0.0323291427172451,0.908876940706417,0.908876940706417,7.53389572949459e-11,0.838262590000486,0.405144025695233,NA
