"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","Qup1","Qup2","Qup3","Qup4","N1","N2","N3","N4","Delta1","Delta2","Delta3","Delta4","Prob","uncertainty","CPP","CPnot","lr"
7,1,2,"yellow_flower",4,1,0.805194805194805,0.579,92,4,5,0,0,1,"bookshelf.jpg",4,0.0922612232015152,0.542029401690732,0.00266788188389722,0.363041493223855,0.077313954400122,0.454215053645143,0.00223565752933952,0.466235334425396,27.8109201672934,19.6772605457119,2,4.86026349895334,-0.0922612232015152,-0.542029401690732,-0.00266788188389722,0.636958506776145,0.264611008566698,0.94349438907434,0.023652226738745,0.976347773261255,0.165935036934339
7,1,2,"yellow_flower",4,1,0.807692307692308,1.031,93,4,6,0,0,1,"gps.jpg",4,0.077313954400122,0.454215053645143,0.00223565752933952,0.466235334425396,0.0663582577189273,0.389850963172998,0.00191885591228972,0.541871923195785,27.8109201672934,19.6772605457119,2,5.84622840023773,-0.077313954400122,-0.454215053645143,-0.00223565752933952,0.533764665574604,0.450320154978238,0.937495296407295,0.014035098715605,0.985964901284395,0.143721141532657
7,1,4,"yellow_flower",4,1,0.810126582278481,0.7,94,4,7,0,0,1,"porcupine.jpg",4,0.0663582577189273,0.389850963172998,0.00191885591228972,0.541871923195785,0.0580799575266028,0.341216423714732,0.00167947552748465,0.599024143231181,27.8109201672934,19.6772605457119,2,6.83558663097518,-0.0663582577189273,-0.389850963172998,-0.00191885591228972,0.458128076804215,0.595957287191025,0.929185337713924,0.0106417692625542,0.989358230737446,0.12609347832743
7,2,3,"blue_flower",1,1,0.8125,1.152,95,4,8,0,0,1,"giraffe.jpg",1,0.363093913035113,0.00278143128263264,0.0918933960279321,0.542231259654322,0.466281023187856,0.00233080306284123,0.0770054648677348,0.454382708881568,4.86007373361469,2,26.8017101224948,19.6770674144549,0.636906086964887,-0.00278143128263264,-0.0918933960279321,-0.542231259654322,0.264532618318543,0.94345054514171,0.023659069893138,0.976340930106862,0.165939032704676
7,2,2,"blue_flower",1,1,0.814814814814815,0.702,96,4,9,0,0,1,"toyanimal05.jpg",1,0.466281023187856,0.00233080306284123,0.0770054648677348,0.454382708881568,0.541912944311686,0.002000511053258,0.0660932217247853,0.389993322910271,5.84603677417161,2,26.8017101224948,19.6770674144549,0.533718976812144,-0.00233080306284123,-0.0770054648677348,-0.454382708881568,0.450259611181026,0.93745993907632,0.0140369594430819,0.985963040556918,0.143724845948179
7,1,5,"yellow_flower",4,1,0.817073170731707,1.752,97,4,10,0,0,1,"hulahoop.jpg",4,0.0580799575266028,0.341216423714732,0.00167947552748465,0.599024143231181,0.0516261604836594,0.303300735753611,0.0014928535901664,0.643580250172563,27.8109201672934,19.6772605457119,2,7.82644641370176,-0.0580799575266028,-0.341216423714732,-0.00167947552748465,0.400975856768819,0.694914035836277,0.920568907080948,0.00914021727341374,0.990859782726586,0.112144198694504
7,2,2,"yellow_flower",1,0,0.807228915662651,0.871,98,4,11,0,0,1,"treadmill.jpg",4,0.541912944311686,0.002000511053258,0.0660932217247853,0.389993322910271,0.599253742111289,0.00175009817130399,0.0578200386784957,0.341176121038911,6.83705815718601,2,26.8017101224948,19.6770674144549,0.458087055688314,-0.002000511053258,-0.0660932217247853,-0.389993322910271,0.292463284338872,0.92912267782308,0.00897861698559799,0.991021383014402,0.126308531496659
7,1,4,"yellow_flower",4,1,0.80952380952381,0.583,99,4,12,0,0,1,"volleyball.jpg",4,0.0516261604836594,0.303300735753611,0.0014928535901664,0.643580250172563,0.0464598210304713,0.272948787388192,0.00134346056290164,0.679247931018435,27.8109201672934,19.6772605457119,2,8.81808815782741,-0.0516261604836594,-0.303300735753611,-0.0014928535901664,0.356419749827437,0.76052683030046,0.9123979057553,0.00835825587434957,0.99164174412565,0.100915600856779
7,2,3,"blue_flower",1,1,0.811764705882353,0.504,100,4,13,0,1,1,"whiteout.jpg",1,0.599253742111289,0.00175009817130399,0.0578200386784957,0.341176121038911,0.643777263078134,0.00155565959305099,0.051396144122453,0.303270933206363,7.82792174543054,2,26.8017101224948,19.6770674144549,0.400746257888711,-0.00175009817130399,-0.0578200386784957,-0.341176121038911,0.695206152944161,0.920509012480405,0.00913641175547009,0.99086358824453,0.112125955337161
7,2,5,"blue_flower",1,1,0.813953488372093,0.896,101,4,14,0,1,1,"butterfly2.jpg",1,0.643777263078134,0.00155565959305099,0.051396144122453,0.303270933206363,0.679420045431846,0.00140000407041167,0.0462535707016598,0.272926379796083,8.81956583145151,2,26.8017101224948,19.6770674144549,0.356222736921866,-0.00155565959305099,-0.051396144122453,-0.303270933206363,0.760741778225429,0.912341676555957,0.00835591397903357,0.991644086020966,0.100900690065224
7,2,4,"blue_flower",1,1,0.816091954022989,0.82,102,4,15,0,1,1,"sandcastle.jpg",1,0.679420045431846,0.00140000407041167,0.0462535707016598,0.272926379796083,0.708583437404479,0.00127264468038463,0.0420458496845317,0.248098068230605,9.811666524171,2,26.8017101224948,19.6770674144549,0.320579954568154,-0.00140000407041167,-0.0462535707016598,-0.272926379796083,0.805085762497202,0.904864748613356,0.00789930728050492,0.992100692719495,0.0916950558067263
7,1,4,"yellow_flower",4,1,0.818181818181818,0.468,103,4,16,0,1,1,"ironingboard01.jpg",4,0.0464598210304713,0.272948787388192,0.00134346056290164,0.679247931018435,0.0422327733886018,0.2481151246127,0.00122122867137899,0.708430873327319,27.8109201672934,19.6772605457119,2,9.81018727505835,-0.0464598210304713,-0.272948787388192,-0.00134346056290164,0.320752068981565,0.804923944795528,0.904917179903616,0.00790088276906065,0.992099117230939,0.091707435062184
7,2,4,"blue_flower",1,1,0.820224719101124,0.496,104,4,17,0,1,1,"cookingpot.jpg",1,0.708583437404479,0.00127264468038463,0.0420458496845317,0.248098068230605,0.732881359919623,0.00116653327217268,0.0385401230757934,0.227411983732411,10.8040580437488,2,26.8017101224948,19.6770674144549,0.291416562595521,-0.00127264468038463,-0.0420458496845317,-0.248098068230605,0.836104418607037,0.898118083381737,0.00760848042216578,0.992391519577834,0.0840179086962062
7,2,5,"blue_flower",1,1,0.822222222222222,0.369,105,4,18,0,1,1,"snowglobe.jpg",1,0.732881359919623,0.00116653327217268,0.0385401230757934,0.227411983732411,0.753435319494649,0.0010767721169349,0.0355745788836022,0.209913329504814,11.7966470680652,2,26.8017101224948,19.6770674144549,0.267118640080377,-0.00116653327217268,-0.0385401230757934,-0.227411983732411,0.858557688957852,0.892061960772252,0.00741097568364613,0.992589024316354,0.07752144054056
7,1,4,"yellow_flower",4,1,0.824175824175824,0.43,106,4,19,1,1,1,"jaguar.jpg",4,0.0422327733886018,0.2481151246127,0.00122122867137899,0.708430873327319,0.0387110283123243,0.227425074011132,0.00111939173964676,0.732744505936897,27.8109201672934,19.6772605457119,2,10.8025776630153,-0.0422327733886018,-0.2481151246127,-0.00122122867137899,0.291569126672681,0.835979128747912,0.898166893817131,0.00760961204307298,0.992390387956927,0.0840283362866508
7,2,3,"blue_flower",1,1,0.826086956521739,0.39,107,4,20,1,1,1,"escalator.jpg",1,0.753435319494649,0.0010767721169349,0.0355745788836022,0.209913329504814,0.771047762048344,0.000999856854724323,0.0330334394727378,0.194918941624194,12.7893770521538,2,26.8017101224948,19.6770674144549,0.246564680505351,-0.0010767721169349,-0.0355745788836022,-0.209913329504814,0.875328723040314,0.886629558955558,0.00727001591134235,0.992729984088658,0.0719544378566086
7,2,4,"blue_flower",1,1,0.827956989247312,0.395,108,4,21,1,1,1,"surfboard.jpg",1,0.771047762048344,0.000999856854724323,0.0330334394727378,0.194918941624194,0.786307562122615,0.000933215812721474,0.0308317414826708,0.181927480581993,13.7822116801637,2,26.8017101224948,19.6770674144549,0.228952237951656,-0.000999856854724323,-0.0330334394727378,-0.194918941624194,0.888205741061085,0.881749031882607,0.0071653719901893,0.992834628009811,0.067131605645636
7,2,2,"blue_flower",1,1,0.829787234042553,0.907,109,4,22,1,1,1,"winniethepooh.jpg",1,0.786307562122615,0.000933215812721474,0.0308317414826708,0.181927480581993,0.799656455976337,0.000874919885404749,0.0289057507996794,0.170562873338579,14.7751265050644,2,26.8017101224948,19.6770674144549,0.213692437877385,-0.000933215812721474,-0.0308317414826708,-0.181927480581993,0.898331873521306,0.877352432471762,0.00708517509927531,0.992914824900725,0.0629135412084669
7,1,5,"yellow_flower",4,1,0.831578947368421,0.491,110,4,23,1,1,1,"lantern03.jpg",4,0.0387110283123243,0.227425074011132,0.00111939173964676,0.732744505936897,0.0357319941822447,0.209923419132608,0.00103324816912644,0.75331133851602,27.8109201672934,19.6772605457119,2,11.7951658332981,-0.0387110283123243,-0.227425074011132,-0.00111939173964676,0.267255494063103,0.858458022392616,0.892107438693054,0.0074118297171557,0.992588170282844,0.0775303377498957
7,1,5,"yellow_flower",4,1,0.833333333333333,0.411,111,4,24,1,1,1,"polarbear.jpg",4,0.0357319941822447,0.209923419132608,0.00103324816912644,0.75331133851602,0.0331793397734149,0.194926720693881,0.0009594340550615,0.770934505477642,27.8109201672934,19.6772605457119,2,12.7878951476707,-0.0357319941822447,-0.209923419132608,-0.00103324816912644,0.24668866148398,0.875247504453744,0.886672017775685,0.00727068562746447,0.992729314372536,0.0719621153068224
7,1,3,"yellow_flower",4,1,0.835051546391753,0.47,112,4,25,1,2,1,"microwave.jpg",4,0.0331793397734149,0.194926720693881,0.0009594340550615,0.770934505477642,0.0309676982470401,0.181933453406746,0.000895480877798692,0.786203367468415,27.8109201672934,19.6772605457119,2,13.7807292343356,-0.0331793397734149,-0.194926720693881,-0.0009594340550615,0.229065494522358,0.888138157796981,0.881788773572943,0.00716591333509575,0.992834086664904,0.0671382963397122
7,1,4,"yellow_flower",4,1,0.836734693877551,0.452,113,4,26,1,2,1,"dalmatian.jpg",4,0.0309676982470401,0.181933453406746,0.000895480877798692,0.786203367468415,0.029033034667262,0.170567415690885,0.000839536964019746,0.799560012677834,27.8109201672934,19.6772605457119,2,14.773643610831,-0.0309676982470401,-0.181933453406746,-0.000895480877798692,0.213796632531585,0.898274617990033,0.877389733488324,0.00708562350454434,0.992914376495456,0.0629194229082318
7,1,2,"yellow_flower",4,1,0.838383838383838,0.541,114,4,27,1,2,1,"trafficlight.jpg",4,0.029033034667262,0.170567415690885,0.000839536964019746,0.799560012677834,0.0273263870077947,0.160540958446355,0.000790186497866228,0.811342468047984,27.8109201672934,19.6772605457119,2,15.7666211478595,-0.029033034667262,-0.170567415690885,-0.000839536964019746,0.200439987322166,0.906411418305044,0.873413971596483,0.00702246297148423,0.992977537028516,0.0591986785976145
7,1,3,"yellow_flower",4,1,0.84,0.519,115,4,28,1,2,1,"birdfeeder.jpg",4,0.0273263870077947,0.160540958446355,0.000790186497866228,0.811342468047984,0.0258096836733355,0.151630413231453,0.000746328577833972,0.821813574517377,27.8109201672934,19.6772605457119,2,16.7596494678646,-0.0273263870077947,-0.160540958446355,-0.000790186497866228,0.188657531952016,0.913060576282951,0.869808251837201,0.00697167999498172,0.993028320005018,0.055892919184842
7,2,5,"blue_flower",1,1,0.841584158415842,0.536,116,4,29,1,2,1,"golfball.jpg",1,0.799656455976337,0.000874919885404749,0.0289057507996794,0.170562873338579,0.811432210062661,0.000823494013580578,0.0272067341692389,0.16053756175452,15.7681044210246,2,26.8017101224948,19.6770674144549,0.200343544023663,-0.000874919885404749,-0.0289057507996794,-0.170562873338579,0.906460676762707,0.87337886422867,0.00702208403982763,0.992977915960172,0.0591934681184308
7,1,3,"yellow_flower",4,1,0.843137254901961,0.651,117,4,30,1,2,1,"butterfly2.jpg",4,0.0258096836733355,0.151630413231453,0.000746328577833972,0.821813574517377,0.0244528781271569,0.143659258363936,0.000707094359914329,0.831180769148993,27.8109201672934,19.6772605457119,2,17.7527193796361,-0.0258096836733355,-0.151630413231453,-0.000746328577833972,0.178186425482623,0.918578892202366,0.866526623299131,0.00693008822846308,0.993069911771537,0.0529364854856523
7,1,3,"yellow_flower",4,1,0.844660194174757,0.458,118,4,31,1,2,1,"handbrush02.jpg",4,0.0244528781271569,0.143659258363936,0.000707094359914329,0.831180769148993,0.0232319418321623,0.136486327564688,0.000671789020251812,0.839609941582898,27.8109201672934,19.6772605457119,2,18.7458238970761,-0.0244528781271569,-0.143659258363936,-0.000707094359914329,0.168819230851007,0.923221042707651,0.863529634320873,0.00689548255995565,0.993104517440044,0.0502768504099682
7,2,4,"blue_flower",1,1,0.846153846153846,0.435,119,4,32,1,2,1,"dogsled.jpg",1,0.811432210062661,0.000823494013580578,0.0272067341692389,0.16053756175452,0.821897468713736,0.000777791203717892,0.0256967970255371,0.151627943057009,16.7611330666209,2,26.8017101224948,19.6770674144549,0.188567789937339,-0.000823494013580578,-0.0272067341692389,-0.16053756175452,0.913103519410165,0.869775119961263,0.00697135440362162,0.993028645596378,0.0558882715942029
7,1,4,"yellow_flower",4,1,0.847619047619048,0.842,120,4,33,1,2,1,"seaturtle.jpg",4,0.0232319418321623,0.136486327564688,0.000671789020251812,0.839609941582898,0.0221274302681974,0.129997385391564,0.000639850289224794,0.847235334051014,27.8109201672934,19.6772605457119,2,19.7389576021829,-0.0232319418321623,-0.136486327564688,-0.000671789020251812,0.160390058417102,0.927172776356623,0.86078346356468,0.00686629489319035,0.99313370510681,0.0478714998273353
7,2,4,"blue_flower",1,1,0.849056603773585,0.401,121,4,34,1,2,1,"canoepaddle02.jpg",1,0.821897468713736,0.000777791203717892,0.0256967970255371,0.151627943057009,0.831259518014301,0.000736906217175793,0.0243460319416147,0.143657543826908,17.754203262092,2,26.8017101224948,19.6770674144549,0.178102531286264,-0.000777791203717892,-0.0256967970255371,-0.151627943057009,0.918616760369365,0.866495275242025,0.00692980452892389,0.993070195471076,0.0529323144793375
7,2,3,"blue_flower",1,1,0.850467289719626,0.556,122,4,35,1,2,1,"trophy01.jpg",1,0.831259518014301,0.000736906217175793,0.0243460319416147,0.143657543826908,0.839684129867031,0.000700115111813801,0.0231305211948833,0.136485233826272,18.7473080296868,2,26.8017101224948,19.6770674144549,0.168740481985699,-0.000736906217175793,-0.0243460319416147,-0.143657543826908,0.923254769149624,0.863499901929673,0.00689523240523748,0.993104767594763,0.0502730864119696
7,2,2,"blue_flower",1,1,0.851851851851852,0.63,123,4,36,1,2,1,"donut.jpg",1,0.839684129867031,0.000700115111813801,0.0231305211948833,0.136485233826272,0.847305453415982,0.000666832045176559,0.0220309096234533,0.129996804915388,19.7404419576333,2,26.8017101224948,19.6770674144549,0.160315870132969,-0.000700115111813801,-0.0231305211948833,-0.136485233826272,0.927203075978176,0.86075519922957,0.00686607205346701,0.993133927946533,0.0478680861404036
7,1,3,"yellow_flower",3,0,0.844036697247706,1.324,124,5,1,0,0,1,"artichoke01b.jpg",4,0.0221274302681974,0.129997385391564,0.000639850289224794,0.847235334051014,0.017491217204452,0.102759899199082,0.210029125289441,0.669719758307025,27.8109201672934,19.6772605457119,2.91547438755871,19.7389576021829,-0.0221274302681974,-0.129997385391564,0.999360149710775,-0.847235334051014,0.930572220753208,0.922083249936193,0.0845256124412905,0.915474387558709,0.228868596889677
7,1,5,"yellow_flower",3,0,0.836363636363636,0.497,125,5,2,0,0,1,"lintroller.jpg",4,0.017491217204452,0.102759899199082,0.210029125289441,0.669719758307025,0.0141622267701491,0.0832022710783474,0.360379181237518,0.542256320913985,27.8109201672934,19.6772605457119,3.88270264513287,19.7389576021829,-0.017491217204452,-0.102759899199082,0.789970874710559,-0.669719758307025,0.810807095401594,0.943088311515567,0.0327717424258421,0.967228257574158,0.196772108104613
7,1,2,"red_flower",3,1,0.837837837837838,0.657,126,5,3,0,0,1,"fridge.jpg",3,0.0141622267701491,0.0832022710783474,0.360379181237518,0.542256320913985,0.0118683577562038,0.0697259220116326,0.463979158885536,0.454426561346627,27.8109201672934,19.6772605457119,4.85883112396006,19.7389576021829,-0.0141622267701491,-0.0832022710783474,0.639620818762482,-0.542256320913985,0.262121286420681,0.944351648462244,0.0238715211728113,0.976128478827189,0.16593197679893
7,1,4,"red_flower",3,1,0.839285714285714,0.503,127,5,4,0,0,1,"shower.jpg",3,0.0118683577562038,0.0697259220116326,0.463979158885536,0.454426561346627,0.0101865001526746,0.059845104925794,0.539938339236938,0.390030055684593,27.8109201672934,19.6772605457119,5.84471179473921,19.7389576021829,-0.0118683577562038,-0.0697259220116326,0.536020841114464,-0.454426561346627,0.447595476439383,0.938279341892422,0.0141193292208479,0.985880670779152,0.143738875175853
7,1,2,"red_flower",3,1,0.84070796460177,0.711,128,5,5,0,0,1,"zebra.jpg",3,0.0101865001526746,0.059845104925794,0.539938339236938,0.390030055684593,0.00891557674051823,0.0523785026764261,0.597338145542915,0.341367775040141,27.8109201672934,19.6772605457119,6.83402928798978,19.7389576021829,-0.0101865001526746,-0.059845104925794,0.460061660763062,-0.390030055684593,0.593660172808214,0.92989583117907,0.0106825067494246,0.989317493250575,0.126112662789477
7,1,4,"red_flower",3,1,0.842105263157895,0.442,129,5,6,0,0,1,"jokercard.jpg",3,0.00891557674051823,0.0523785026764261,0.597338145542915,0.341367775040141,0.00792475717939845,0.0465574945078674,0.642087380900813,0.303430367411922,27.8109201672934,19.6772605457119,7.82486575504043,19.7389576021829,-0.00891557674051823,-0.0523785026764261,0.402661854457085,-0.341367775040141,0.693129587631106,0.921212786742853,0.00916353294935035,0.99083646705065,0.112161329190716
7,1,2,"red_flower",3,1,0.843478260869565,0.722,130,5,7,0,0,1,"recyclingbin.jpg",3,0.00792475717939845,0.0465574945078674,0.642087380900813,0.303430367411922,0.00713160631630291,0.0418977786179625,0.677909134971624,0.273061480094111,27.8109201672934,19.6772605457119,8.8164924989936,19.7389576021829,-0.00792475717939845,-0.0465574945078674,0.357912619099187,-0.303430367411922,0.759152909746587,0.912983635916585,0.00837325604683425,0.991626743953166,0.100930309754557
7,2,5,"yellow_flower",2,0,0.836206896551724,0.512,131,5,8,0,0,1,"aquarium.jpg",4,0.847305453415982,0.000666832045176559,0.0220309096234533,0.129996804915388,0.638257820069057,0.247222820613184,0.0165954323717781,0.0979239269459814,19.7404419576333,2.99341936705519,26.8017101224948,19.6770674144549,-0.847305453415982,0.999333167954823,-0.0220309096234533,-0.129996804915388,0.0323008562934272,0.929265352322051,0.00658063294480848,0.993419367055192,0.248354841763798
7,2,3,"green_flower",2,1,0.837606837606838,0.479,132,5,9,0,0,1,"skiboot01a.jpg",2,0.638257820069057,0.247222820613184,0.0165954323717781,0.0979239269459814,0.522721219471638,0.383489566713147,0.0135913487845654,0.0801978650306499,19.7404419576333,3.94415712289213,26.8017101224948,19.6770674144549,-0.638257820069057,0.752777179386816,-0.0165954323717781,-0.0979239269459814,0.123714883423778,0.944311393811133,0.0492622441630592,0.950737755836941,0.190398139220906
7,2,5,"green_flower",2,1,0.838983050847458,1.066,133,5,10,0,0,1,"cuttlefish.jpg",2,0.522721219471638,0.383489566713147,0.0135913487845654,0.0801978650306499,0.438428690753872,0.482906275786412,0.0113996467547642,0.0672653867049515,19.7404419576333,4.92320654739783,26.8017101224948,19.6770674144549,-0.522721219471638,0.616510433286853,-0.0135913487845654,-0.0801978650306499,0.299560164879572,0.943374637890279,0.0209505754943035,0.979049424505697,0.164707864254661
7,2,2,"green_flower",2,1,0.840336134453782,0.682,134,5,11,0,0,1,"stool01.jpg",2,0.438428690753872,0.482906275786412,0.0113996467547642,0.0672653867049515,0.376744615578134,0.555658011313683,0.00979579034156134,0.0578015827666216,19.7404419576333,5.91014640850299,26.8017101224948,19.6770674144549,-0.438428690753872,0.517093724213588,-0.0113996467547642,-0.0672653867049515,0.484415795431206,0.936291799879066,0.0130601388948419,0.986939861105158,0.142555310801194
7,1,2,"red_flower",3,1,0.841666666666667,0.624,135,5,12,0,0,1,"pumpkin.jpg",3,0.00713160631630291,0.0418977786179625,0.677909134971624,0.273061480094111,0.0064826703333146,0.0380853168882229,0.707217588472615,0.248214424305847,27.8109201672934,19.6772605457119,9.80858113343911,19.7389576021829,-0.00713160631630291,-0.0418977786179625,0.322090865028376,-0.273061480094111,0.803848903795292,0.9054527357238,0.00791136555448535,0.992088634445515,0.0917199946782954
7,2,4,"green_flower",2,1,0.84297520661157,0.9,136,5,13,0,1,1,"mirror02.jpg",2,0.376744615578134,0.555658011313683,0.00979579034156134,0.0578015827666216,0.330082907227534,0.610691993026175,0.00858253262511027,0.0506425671211815,19.7404419576333,6.89995005931508,26.8017101224948,19.6770674144549,-0.376744615578134,0.444341988686317,-0.00979579034156134,-0.0578015827666216,0.622271273823812,0.927489557251305,0.0101963491879103,0.98980365081209,0.125130888822501
7,2,3,"green_flower",2,1,0.844262295081967,0.428,137,5,14,0,1,1,"crab01.jpg",2,0.330082907227534,0.610691993026175,0.00858253262511027,0.0506425671211815,0.2936518465902,0.653659693861669,0.00763528343516129,0.0450531761129697,19.7404419576333,7.89105165330674,26.8017101224948,19.6770674144549,-0.330082907227534,0.389308006973825,-0.00858253262511027,-0.0506425671211815,0.713972293481109,0.918669995658668,0.00889840600833969,0.99110159399166,0.11136035453978
7,2,5,"green_flower",2,1,0.845528455284553,0.632,138,5,15,0,1,1,"butterfly3.jpg",2,0.2936518465902,0.653659693861669,0.00763528343516129,0.0450531761129697,0.264448695131222,0.688102618481248,0.00687596813992868,0.0405727182476011,19.7404419576333,8.88284165830684,26.8017101224948,19.6770674144549,-0.2936518465902,0.346340306138331,-0.00763528343516129,-0.0450531761129697,0.774376627179295,0.910439532045477,0.00820999499989827,0.991790005000102,0.100271441274754
7,1,5,"red_flower",3,1,0.846774193548387,1.075,139,5,16,0,1,1,"fishskeleton.jpg",3,0.0064826703333146,0.0380853168882229,0.707217588472615,0.248214424305847,0.00594202245014123,0.0349090415422766,0.73163533345792,0.227513602549662,27.8109201672934,19.6772605457119,10.8009637404508,19.7389576021829,-0.0064826703333146,-0.0380853168882229,0.292782411527385,-0.248214424305847,0.835118652507888,0.898659205142171,0.00761739298831376,0.992382607011686,0.0840391064597501
7,2,4,"green_flower",2,1,0.848,0.561,140,5,17,0,1,1,"jackrabbit.jpg",2,0.264448695131222,0.688102618481248,0.00687596813992868,0.0405727182476011,0.240526770826721,0.716316732178279,0.00625397078319407,0.0369025262118062,19.7404419576333,9.87504000010358,26.8017101224948,19.6770674144549,-0.264448695131222,0.311897381518752,-0.00687596813992868,-0.0405727182476011,0.815242813135799,0.902971580992908,0.0078016582032584,0.992198341796742,0.0911708883533557
7,1,5,"red_flower",3,1,0.849206349206349,0.562,141,5,18,0,1,1,"dartboard.jpg",3,0.00594202245014123,0.0349090415422766,0.73163533345792,0.227513602549662,0.00548469789226202,0.032222285959768,0.752289875494166,0.210003140653804,27.8109201672934,19.6772605457119,11.7935458682859,19.7389576021829,-0.00594202245014123,-0.0349090415422766,0.26836466654208,-0.227513602549662,0.857753518293673,0.892562349309208,0.00741787216485978,0.99258212783514,0.0775396406052304
7,2,3,"red_flower",2,0,0.84251968503937,0.555,142,5,19,1,1,1,"brownsugar.jpg",3,0.240526770826721,0.716316732178279,0.00625397078319407,0.0369025262118062,0.220537112937453,0.739893032866867,0.00573421684488676,0.0338356373507938,19.7404419576333,10.8684728368252,26.8017101224948,19.6770674144549,-0.240526770826721,0.283683267821721,-0.00625397078319407,-0.0369025262118062,0.0303028964298836,0.896256502432961,0.00656716327841778,0.993432836721582,0.0836572202462406
7,1,4,"red_flower",3,1,0.84375,0.795,143,5,20,1,1,1,"cremebrulee.jpg",3,0.00548469789226202,0.032222285959768,0.752289875494166,0.210003140653804,0.00509283491905904,0.0299201134376669,0.769987919723418,0.194999131919856,27.8109201672934,19.6772605457119,12.7862703242769,19.7389576021829,-0.00548469789226202,-0.032222285959768,0.247710124505834,-0.210003140653804,0.87465876087894,0.887094406477138,0.00727554400900277,0.992724455990997,0.0719702145822754
7,2,2,"green_flower",2,1,0.844961240310077,0.872,144,5,21,1,1,1,"doghouse.jpg",2,0.220537112937453,0.739893032866867,0.00573421684488676,0.0338356373507938,0.203650612125844,0.759809392762466,0.00529514853517971,0.0312448465765103,19.7404419576333,11.8611144903524,26.8017101224948,19.6770674144549,-0.220537112937453,0.260106967133133,-0.00573421684488676,-0.0338356373507938,0.864744212056437,0.890263676478209,0.00735834647274325,0.992641653527257,0.0771374867953761
7,1,5,"red_flower",3,1,0.846153846153846,0.439,145,5,22,1,1,1,"filingcabinet.jpg",3,0.00509283491905904,0.0299201134376669,0.769987919723418,0.194999131919856,0.004753326300504,0.0279255197503244,0.785321439239912,0.18199971470926,27.8109201672934,19.6772605457119,13.7791003962676,19.7389576021829,-0.00509283491905904,-0.0299201134376669,0.230012080276582,-0.194999131919856,0.887637271254291,0.882182709013117,0.00716992800931004,0.99283007199069,0.0671454024724954
7,2,5,"green_flower",2,1,0.847328244274809,0.402,146,5,23,1,1,1,"hockeystick.jpg",2,0.203650612125844,0.759809392762466,0.00529514853517971,0.0312448465765103,0.189170039302945,0.77688814122864,0.00491863710135029,0.0290231823670656,19.7404419576333,12.8538854996137,26.8017101224948,19.6770674144549,-0.203650612125844,0.240190607237534,-0.00529514853517971,-0.0312448465765103,0.880332671056019,0.884901711641474,0.00722899073869432,0.992771009261306,0.0716227407220604
7,2,2,"green_flower",2,1,0.848484848484849,0.735,147,5,24,1,1,1,"bolt01a.jpg",2,0.189170039302945,0.77688814122864,0.00491863710135029,0.0290231823670656,0.176615668240525,0.7916950793345,0.00459220911349728,0.0270970433114781,19.7404419576333,13.8467531008408,26.8017101224948,19.6770674144549,-0.189170039302945,0.22311185877136,-0.00491863710135029,-0.0290231823670656,0.892341568091579,0.880093293607481,0.00713239877294214,0.992867601227058,0.0668422818563451
7,2,2,"green_flower",2,1,0.849624060150376,0.619,148,5,25,1,2,1,"ipad02.jpg",2,0.176615668240525,0.7916950793345,0.00459220911349728,0.0270970433114781,0.165627211777248,0.804655138737055,0.0043064966938879,0.0254111527918092,19.7404419576333,14.8396950919779,26.8017101224948,19.6770674144549,-0.176615668240525,0.2083049206655,-0.00459220911349728,-0.0270970433114781,0.901814220885285,0.875767545766748,0.00705800886290198,0.992941991137098,0.0626590182113972
7,2,3,"green_flower",2,1,0.850746268656716,0.716,149,5,26,1,2,1,"cannon.jpg",2,0.165627211777248,0.804655138737055,0.0043064966938879,0.0254111527918092,0.15592888914668,0.816093582145132,0.00405432922758429,0.0239231994806041,19.7404419576333,15.8326958503528,26.8017101224948,19.6770674144549,-0.165627211777248,0.195344861262945,-0.0043064966938879,-0.0254111527918092,0.909439881885595,0.871862053223543,0.00699924162503718,0.993000758374963,0.0589678585598625
7,1,3,"red_flower",3,1,0.851851851851852,0.686,150,5,27,1,2,1,"bathtub.jpg",3,0.004753326300504,0.0279255197503244,0.785321439239912,0.18199971470926,0.00445634027101381,0.0261807438380923,0.798734474522183,0.170628441368711,27.8109201672934,19.6772605457119,14.77201138166,19.7389576021829,-0.004753326300504,-0.0279255197503244,0.214678560760088,-0.18199971470926,0.897841852670167,0.877758619321592,0.00708901460763556,0.992910985392364,0.0629257030158213
7,2,5,"green_flower",2,1,0.852941176470588,0.556,151,5,28,1,2,1,"cactus.jpg",2,0.15592888914668,0.816093582145132,0.00405432922758429,0.0239231994806041,0.147306051223383,0.826263572086668,0.00383012559214212,0.0226002510978069,19.7404419576333,16.825744031471,26.8017101224948,19.6770674144549,-0.15592888914668,0.183906417854868,-0.00405432922758429,-0.0239231994806041,0.915687473583579,0.868322885314189,0.00695181888182206,0.993048181118178,0.0556869353602826
